0.00-11.62 press up
45.56 steer 14870
45.57 steer 13157
45.58 steer 11447
45.59 steer 8597
45.60 steer 4606
45.62 steer 4036
45.63 steer 2326
45.64 steer 1753
45.65 steer 0
45.82 steer -7926
45.83 steer -16413
45.84 steer -26596
45.85 steer -52055
45.87 steer -65536
46.34-46.99 press down
46.90-47.17 press up
47.21-54.99 press up
47.51-47.57 press down
50.21 steer -56581
50.23 steer -32819
50.24 steer -13583
50.25 steer -2268
50.26 steer 2896
50.28 steer 17720
50.29 steer 24561
50.30 steer 29694
50.31 steer 37105
50.32 steer 38818
50.33 steer 41098
50.35 steer 39388
50.37 steer 36535
50.38 steer 31975
50.39 steer 28554
50.40 steer 23421
50.41 steer 21141
50.42 steer 18290
50.43 steer 16010
50.44 steer 14870
50.45 steer 13727
50.46 steer 12587
50.48 steer 11447
50.49 steer 10877
50.50 steer 12587
50.52 steer 10877
50.53 steer 13157
50.54 steer 14870
50.56 steer 17720
50.57 steer 24561
50.59 steer 29694
50.60 steer 31975
50.61 steer 34255
50.62 steer 38818
50.63 steer 41668
50.64 steer 45089
50.65 steer 47369
50.66 steer 50222
50.67 steer 52502
50.68 steer 56493
50.69 steer 57063
50.70 steer 58203
50.72 steer 56493
50.73 steer 55923
50.75 steer 54783
50.78 steer 58203
50.79 steer 61054
50.81 steer 65536
51.24 steer 65047
51.25 steer 61054
51.26 steer 46229
51.28 steer 30264
51.29 steer 21711
51.30 steer 0
51.33 steer -2268
51.34 steer -6228
51.35 steer -14151
51.36 steer -17545
51.37 steer -23768
51.38 steer -30556
51.40 steer -33385
51.41 steer -34516
51.43 steer -32819
51.44 steer -32253
51.45 steer -30556
51.46 steer -18676
51.48 steer -5097
51.49 steer 0
51.53 steer 2326
51.54 steer 2896
51.56 steer 4036
51.57 steer 4606
51.58 steer 2326
51.59 steer 0
51.77-51.90 press down
51.79 steer -1137
51.80 steer -2834
51.81 steer -5097
51.82 steer -9057
51.83 steer -11320
51.84 steer -14716
51.85 steer -19242
51.87 steer -24333
51.89 steer -26596
51.90 steer -27727
51.92 steer -24899
51.96 steer -24333
51.97 steer -23768
52.05 steer -22636
52.12 steer -22070
52.20 steer -21505
52.21 steer -16979
52.23 steer -11886
52.24 steer -10188
52.25 steer -7926
52.26 steer -2268
52.28 steer 0
52.71 steer 8597
52.72 steer 12587
52.73 steer 15440
52.74 steer 19430
52.76 steer 21141
52.78 steer 18290
52.79 steer 17720
52.80 steer 16010
52.81 steer 12587
52.82 steer 6316
52.83 steer 2326
52.84 steer 0
53.37 steer 2326
53.38 steer 2896
53.39 steer 10877
53.40 steer 14870
53.41 steer 17150
53.42 steer 18290
53.44 steer 16010
53.45 steer 15440
53.46 steer 10307
53.47 steer 6886
53.48 steer 2896
53.49 steer 0
54.10 steer 1753
54.12 steer 2326
54.13 steer 0
54.27 steer -2268
54.28 steer -2834
54.29 steer -5097
54.30 steer -6228
54.31 steer -8491
54.32 steer -11320
54.33 steer -11886
54.34 steer -14151
54.35 steer -14716
54.36 steer -15848
54.37 steer -16413
54.39 steer -14716
54.40 steer -16413
54.43 steer -17545
54.44 steer -16413
54.45 steer -15848
54.46 steer -17545
54.47 steer -15848
54.48 steer -16979
54.49 steer -17545
54.51 steer -20939
54.52 steer -21505
54.53 steer -20939
54.54 steer -22070
54.57 steer -19808
54.59 steer -19242
54.60 steer -18676
54.63 steer -17545
54.72 steer -16979
54.73 steer -16413
54.75 steer -13017
54.76 steer -11320
54.77 steer -9057
54.78 steer -5097
54.79 steer 0
55.03-56.52 press up
55.17 steer -1137
55.23 steer -2268
55.24 steer 0
55.25 steer -2268
55.26 steer -2834
55.29 steer -3400
55.30 steer -3966
55.32 steer -5097
55.34 steer -5663
55.35 steer -6228
55.39 steer -6794
55.41 steer -7926
55.43 steer -8491
55.45 steer -9057
55.46 steer -10188
55.47 steer -10754
55.48 steer -11320
55.54 steer -11886
55.64 steer -13017
55.67 steer -13583
55.68 steer -11886
55.70 steer -13583
55.71 steer -14151
55.72 steer -14716
55.77 steer -13017
55.82 steer -14716
55.84 steer -15848
55.85 steer -16979
55.87 steer -17545
55.88 steer -15848
55.89 steer -17545
55.98 steer -18676
55.99 steer -19242
56.00 steer -16979
56.01 steer -16413
56.02 steer -15848
56.06 steer -17545
56.08 steer -18676
56.09 steer -16979
56.11 steer -18676
56.12 steer -16979
56.15 steer -18676
56.16 steer -16979
56.17 steer -19242
56.19 steer -17545
56.20 steer -19242
56.21 steer -17545
56.23 steer -19242
56.24 steer -17545
56.26 steer -16979
56.27 steer -18676
56.29 steer -19808
56.34 steer -19242
56.35 steer -20939
56.36 steer -21505
56.37 steer -19808
56.42 steer -19242
56.43 steer -20939
56.44 steer -21505
56.45 steer -19808
56.46 steer -19242
56.48 steer -21505
56.50 steer -24333
56.51 steer -24899
56.53 steer -25465
56.54 steer -26596
56.56 steer -23768
56.56 press up
56.58 steer -20939
56.59 steer -18676
56.60 steer -16413
56.61 steer -14716
56.63 steer -16413
56.64 steer -19242
56.68 steer -20939
56.69 steer -22070
56.70 steer -21505
56.71 steer -20939
56.73 steer -22636
56.75 steer -20939
56.76 steer -19808
56.77 steer -20939
56.77-56.87 press down
56.78 steer -22070
56.81 steer -22636
56.83 steer -23768
56.84 steer -24899
56.87 steer -26596
56.90 steer -24899
56.92 steer -26596
56.94 steer -24899
56.95 steer -24333
56.96 steer -26596
56.97 steer -24899
56.98 steer -26596
56.99 steer -27162
57.00 steer -26596
57.02 steer -27727
57.03 steer -25465
57.07 steer -24899
57.11 steer -26596
57.13 steer -27162
57.15 steer -25465
57.16 steer -27162
57.18 steer -25465
57.23 steer -24899
57.25 steer -27727
57.27 steer -28293
57.28 steer -26596
57.29 steer -25465
57.30 steer -27727
57.31 steer -25465
57.43 steer -24899
57.49 steer -22636
57.50 steer -19808
57.51 steer -14151
57.52 steer -11320
57.53 steer -7926
57.54 steer 0
