0.00-24.08 press up
51.42 steer 15238
51.43 steer 15903
51.44 steer 12511
51.45 steer 0
51.75 steer 10518
51.76 steer 11805
51.77 steer 13878
51.78 steer 33101
51.79 steer 33372
51.80 steer 33711
51.81 steer 33996
51.82 steer 34184
51.83 steer 33395
51.84 steer 31356
51.85 steer 29204
51.86 steer 11210
51.87 steer 6346
51.88 steer 3646
51.89 steer 969
51.90 steer 0
51.99 steer -17802
52.00 steer -18830
52.01 steer -20392
52.02 steer -24094
52.04 steer -26053
52.05 steer -29007
52.06 steer -30060
52.07 steer -30888
52.08 steer -31924
52.10 steer -30259
52.11 steer -28005
52.12 steer -10935
52.13 steer 0
52.54 steer 3270
52.55 steer 5476
52.56 steer 7724
52.57 steer 10043
52.58 steer 13814
52.59 steer 15201
52.60 steer 16273
52.61 steer 17128
52.62 steer 17828
52.63 steer 18835
52.64 steer 19206
52.65 steer 19502
52.66 steer 19727
52.67 steer 19906
52.68 steer 18396
52.69 steer 16929
52.70 steer 15477
52.71 steer 13428
52.72 steer 7779
52.73 steer 5396
52.74 steer 3391
52.75 steer 1380
52.76 steer 0
52.85 steer -2355
52.86 steer -4348
52.87 steer -7577
52.88 steer -8814
52.89 steer -9788
52.90 steer -10580
52.91 steer -11731
52.92 steer -12146
52.93 steer -12479
52.94 steer -12956
52.96 steer 0
53.66 steer -1148
53.67 steer -2740
53.68 steer -5749
53.69 steer -7123
53.70 steer -8375
53.71 steer -9490
53.72 steer -11506
53.73 steer -12449
53.74 steer -13394
53.75 steer -15346
53.76 steer -16612
53.77 steer -18009
53.78 steer -19406
53.79 steer -22495
53.80 steer -23894
53.81 steer -25206
53.82 steer -26500
53.83 steer -28904
53.84 steer -29959
53.85 steer -30970
53.86 steer -33069
53.87 steer -34663
53.88 steer -36535
53.89 steer -38461
53.90 steer -40379
53.91 steer -44897
53.92 steer -47354
53.93 steer -49948
53.94 steer -65536
54.33 steer -64595
54.34 steer -63519
54.35 steer -61957
54.36 steer -59783
54.37 steer -57028
54.38 steer -34821
54.39 steer -33353
54.40 steer -17782
54.41 steer 0
54.83 steer 1923
54.84 steer 3655
54.85 steer 5068
54.86 steer 6213
54.87 steer 8639
54.88 steer 9816
54.89 steer 11268
54.90 steer 13103
54.91 steer 16174
54.92 steer 17330
54.93 steer 18268
54.94 steer 19018
54.95 steer 20098
54.96 steer 20481
54.97 steer 20789
54.98 steer 21034
54.99 steer 21149
55.00 steer 19915
55.01 steer 18520
55.02 steer 16906
55.03 steer 0
56.17 steer 988
56.18 steer 1568
56.19 steer 2933
56.20 steer 3573
56.21 steer 4224
56.22 steer 4772
56.23 steer 5586
56.24 steer 5875
56.25 steer 6151
56.26 steer 6355
56.27 steer 6561
56.28 steer 6781
56.29 steer 7392
56.30 steer 7781
56.31 steer 8148
56.32 steer 8497
56.33 steer 9077
56.34 steer 9353
56.35 steer 9573
56.36 steer 9763
56.37 steer 10050
56.38 steer 10201
56.39 steer 10293
56.41 steer 10674
56.42 steer 10921
56.43 steer 11231
56.44 steer 11589
56.45 steer 12167
56.46 steer 12366
56.47 steer 12525
56.48 steer 12708
56.49 steer 12949
56.51 steer 13100
56.52 steer 13169
56.55 steer 13832
56.56 steer 15259
56.57 steer 18032
56.58 steer 20305
56.59 steer 23050
56.60 steer 40415
56.61 steer 43922
