0.00-29.35 press up
1:05.95 steer 6316
1:05.96 steer 5176
1:05.97 steer 0
1:05.99 steer -10079
1:06.00 steer -34216
1:06.01 steer -42074
1:06.02 steer -51055
1:06.03 steer -65536
1:07.20 steer -56107
1:07.21 steer -47126
1:07.22 steer -36461
1:07.23 steer -7833
1:07.25 steer 2326
1:07.26 steer 11447
1:07.27 steer 18860
1:07.28 steer 28554
1:07.29 steer 31975
1:07.30 steer 34255
1:07.31 steer 35965
1:07.32 steer 34255
1:07.33 steer 33115
1:07.34 steer 32545
1:07.36 steer 29124
1:07.37 steer 28554
1:07.38 steer 26844
1:07.39 steer 23421
1:07.40 steer 21141
1:07.41 steer 17150
1:07.42 steer 13157
1:07.43 steer 0
1:07.72 steer -7272
1:07.73 steer -12885
1:07.74 steer -18499
1:07.75 steer -26357
1:07.76 steer -39267
1:07.77 steer -45442
1:07.78 steer -50494
1:07.79 steer -63404
1:07.81 steer -65536
1:07.98 steer -59475
1:08.00 steer -44319
1:08.01 steer -42074
1:08.02 steer -44319
1:08.03 steer -54423
1:08.04 steer -65536
1:10.61 steer -60036
1:10.62 steer -51616
1:10.63 steer -44881
1:10.64 steer -30286
1:10.65 steer -20744
1:10.66 steer -12324
1:10.67 steer -1659
1:10.68 steer 0
1:11.06 steer -2220
1:11.08 steer -6150
1:11.09 steer -6711
1:11.10 steer -7833
1:11.12 steer -8395
1:11.15 steer -6711
1:11.18 steer -6150
1:11.19 steer -5027
1:11.20 steer -1659
1:11.21 steer 0
1:11.32 steer -1659
1:11.33 steer -3343
1:11.34 steer -4466
1:11.35 steer -6150
1:11.39 steer -6711
1:11.46 steer -7272
1:11.48 steer -7833
1:11.50 steer -8395
1:11.56 steer -10079
1:11.59 steer -10640
1:11.60 steer -11201
1:11.63 steer -9517
1:11.70 steer -11201
1:11.71 steer -12324
1:11.73 steer -12885
1:11.81 steer -11201
1:11.84 steer -10640
1:11.85 steer -9517
1:11.86 steer -7833
1:11.87 steer -3343
1:11.89 steer 0
1:12.07 steer -2220
1:12.08 steer -3904
1:12.09 steer -6150
1:12.10 steer -7272
1:12.12 steer -7833
1:12.13 steer -8395
1:12.14 steer -9517
1:12.15 steer -10079
1:12.17 steer -10640
1:12.21 steer -8395
1:12.22 steer -7833
1:12.26 steer -7272
1:12.28 steer -6150
1:12.29 steer -4466
1:12.30 steer -3904
1:12.31 steer -2220
1:12.32 steer -1098
1:12.36 steer -3343
1:12.39 steer -6150
1:12.40 steer -7272
1:12.41 steer -7833
1:12.42 steer -9517
1:12.48 steer -10079
1:12.50 steer -9517
1:12.56 steer -11201
1:12.57 steer -12324
1:12.58 steer -12885
1:12.59 steer -15692
1:12.60 steer -16253
1:12.61 steer -16815
1:12.62 steer -17376
1:12.64 steer -19060
1:12.65 steer -19621
1:12.66 steer -20183
1:12.67 steer -21866
1:12.68 steer -24112
1:12.69 steer -25234
1:12.70 steer -26357
1:12.71 steer -29164
1:12.72 steer -30286
1:12.74 steer -31409
1:12.75 steer -33093
1:12.76 steer -34216
1:12.78 steer -37583
1:12.79 steer -38706
1:12.80 steer -40390
1:12.81 steer -42635
1:12.83 steer -43758
1:12.84 steer -44881
1:12.85 steer -45442
1:13.03 steer -43758
1:13.10 steer -40951
1:13.12 steer -39267
1:13.13 steer -38706
1:13.15 steer -37583
1:13.17 steer -35900
1:13.18 steer -34777
1:13.20 steer -34216
1:13.67 steer -31970
1:13.68 steer -29164
1:13.69 steer -22989
1:13.70 steer -14569
1:13.71 steer -2220
1:13.72 steer 0
1:13.78 steer 4036
1:13.79 steer 9737
1:13.81 steer 10877
1:13.82 steer 9167
1:13.84 steer 6316
1:13.85 steer 4036
1:13.86 steer 0
1:13.92 steer -1098
1:13.93 steer -1659
1:13.94 steer -3343
1:13.97 steer -3904
1:13.98 steer -6150
1:14.00 steer -10640
1:14.01 steer -12324
1:14.02 steer -14008
1:14.03 steer -16253
1:14.04 steer -16815
1:14.05 steer -18499
1:14.06 steer -19621
1:14.07 steer -20744
1:14.08 steer -21866
1:14.09 steer -22428
1:14.12 steer -20744
1:14.14 steer -22428
1:14.15 steer -22989
1:14.18 steer -23550
1:14.20 steer -24112
1:14.21 steer -26918
1:14.22 steer -28602
1:14.23 steer -30286
1:14.24 steer -31970
1:14.25 steer -34216
1:14.26 steer -35900
1:14.27 steer -40390
1:14.28 steer -49933
1:14.29 steer -53862
1:14.30 steer -60598
1:14.31 steer -65536
1:14.46 steer -51055
1:14.48 steer -43758
1:14.51 steer -50494
1:14.52 steer -56107
1:14.53 steer -63966
1:14.54 steer -65536
1:14.67 steer -52178
1:14.68 steer -46003
1:14.69 steer -43758
1:14.71 steer -51616
1:14.72 steer -65536
1:15.56-1:15.64 press down
1:15.99 steer -59475
1:16.00 steer -46003
1:16.01 steer -40390
1:16.02 steer -34777
1:16.03 steer -29725
1:16.04 steer -20744
1:16.05 steer -19621
1:16.07 steer -19060
1:16.15 steer -20183
1:16.16 steer -20744
1:16.18 steer -22989
1:16.20 steer -26357
1:16.21 steer -29164
1:16.22 steer -30286
1:16.23 steer -34216
1:16.25 steer -35338
1:16.26 steer -35900
1:16.27 steer -36461
1:16.28 steer -37583
1:16.31 steer -38145
1:16.32 steer -39267
1:16.33 steer -40390
1:16.34 steer -41513
1:16.35 steer -42635
1:16.36 steer -43758
1:16.37 steer -44319
1:16.38 steer -45442
1:16.39 steer -47687
1:16.40 steer -48810
1:16.41 steer -50494
1:16.42 steer -51055
1:16.43 steer -52178
1:16.44 steer -53300
1:16.49 steer -53862
1:16.59 steer -56107
1:16.60 steer -56668
1:16.61 steer -57230
1:16.62 steer -57791
1:16.82 steer -58352
1:16.92 steer -59475
1:16.94 steer -60036
1:16.95 steer -61159
1:16.97 steer -62282
1:16.98 steer -62843
1:17.00 steer -63404
1:17.04 steer -63966
1:17.08 steer -62282
1:17.09 steer -61159
1:17.33 steer -60598
1:17.34 steer -59475
1:17.36 steer -57230
1:17.37 steer -56668
1:17.38 steer -54984
1:17.39 steer -54423
1:17.40 steer -51616
1:17.41 steer -51055
1:17.42 steer -48810
1:17.43 steer -47126
1:17.46 steer -47687
1:17.47 steer -48249
1:17.48 steer -50494
1:17.50 steer -53862
1:17.51 steer -54423
1:17.52 steer -56668
1:17.53 steer -57230
1:17.57 steer -54984
1:17.60 steer -54423
1:17.61 steer -51616
1:17.62 steer -51055
1:17.63 steer -50494
1:17.82 steer -48810
1:17.84 steer -48249
1:17.88 steer -47687
1:17.90 steer -47126
1:17.92 steer -46003
1:18.13 steer -45442
1:18.14 steer -44881
1:18.15 steer -44319
1:18.17 steer -43758
1:18.18 steer -42635
1:18.19 steer -42074
1:18.20 steer -40951
1:18.21 steer -40390
1:18.23 steer -39267
1:18.26 steer -40951
1:18.28 steer -42074
1:18.69 steer -42635
1:18.71 steer -44319
1:18.75 steer -42635
1:18.81 steer -40390
1:18.82 steer -36461
1:18.84 steer -33093
1:18.85 steer -31409
1:18.86 steer -26918
1:18.87 steer -18499
1:18.89 steer -10079
1:18.90 steer -6150
1:18.91 steer 0
1:18.94 steer 1753
1:18.95 steer 4036
1:18.96 steer 12017
1:18.97 steer 14870
1:18.98 steer 17150
1:18.99 steer 17720
1:19.00 steer 21141
1:19.01 steer 21711
1:19.04 steer 19430
1:19.07 steer 17720
1:19.08 steer 14870
1:19.09 steer 12017
1:19.10 steer 5746
1:19.12 steer 0
1:19.51 steer -1098
1:19.52 steer -1659
1:19.53 steer -3904
1:19.54 steer -7833
1:19.56 steer -12885
1:19.57 steer -16253
1:19.58 steer -18499
1:19.59 steer -20744
1:19.60 steer -26357
1:19.61 steer -29164
1:19.62 steer -30286
1:19.64 steer -33093
1:19.66 steer -34216
1:19.67 steer -34777
1:19.70 steer -35338
1:19.71 steer -35900
1:19.89 steer -31409
1:19.90 steer -26918
1:19.91 steer -20744
1:19.92 steer -9517
1:19.93 steer -3904
1:19.94 steer 0
1:20.20 steer 9167
1:20.21 steer 12017
1:20.22 steer 14870
1:20.23 steer 15440
1:20.25 steer 13727
1:20.26 steer 13157
1:20.28 steer 12017
1:20.29 steer 9167
1:20.30 steer 6316
1:20.31 steer 0
1:20.54 steer 1753
1:20.55 steer 3466
1:20.56 steer 7456
1:20.58 steer 8026
1:20.59 steer 9737
1:20.60 steer 8026
1:20.62 steer 7456
1:20.63 steer 6316
1:20.65 steer 5746
1:20.66 steer 3466
1:20.67 steer 0
1:21.20 steer -6150
1:21.21 steer -12324
1:21.22 steer -16815
1:21.23 steer -21866
1:21.24 steer -38706
1:21.25 steer -48810
1:21.26 steer -65536
1:22.03-1:23.29 press up
1:23.20 steer -51055
1:23.21 steer -33093
1:23.23 steer -16253
1:23.24 steer -1659
1:23.25 steer 0
1:23.27 steer 6316
1:23.28 steer 10877
1:23.29 steer 12017
1:23.30 steer 9737
1:23.31 steer 7456
1:23.32 steer 5176
1:23.33 steer 1753
1:23.34 steer 0
1:23.83-1:25.19 press up
1:23.84 steer 1753
1:23.85 steer 2326
1:23.87 steer 3466
1:23.89 steer 1753
1:23.92 steer 0
1:23.94-1:24.03 press down
1:24.00 steer -18499
1:24.01 steer -33093
1:24.02 steer -46003
1:24.03 steer -65536
1:25.23-1:31.31 press up
1:27.13 steer -62282
1:27.14 steer -53862
1:27.15 steer -32532
1:27.17 steer -1098
1:27.18 steer 0
1:27.19 steer 3466
1:27.20 steer 13727
1:27.21 steer 17720
1:27.22 steer 19430
1:27.23 steer 22851
1:27.26 steer 20571
1:27.28 steer 18860
1:27.29 steer 14870
1:27.30 steer 10877
1:27.31 steer 1753
1:27.32 steer 0
1:27.45 steer -2220
1:27.46 steer -6711
1:27.48 steer -12324
1:27.49 steer -15692
1:27.50 steer -17376
1:27.51 steer -22428
1:27.53 steer -26918
1:27.54 steer -29725
1:27.56 steer -31970
1:27.57 steer -32532
1:27.58 steer -34216
1:27.59 steer -35338
1:27.60 steer -35900
1:27.61 steer -36461
1:27.63 steer -37583
1:27.64 steer -38706
1:27.65 steer -40951
1:27.67 steer -42635
1:27.68 steer -44319
1:27.69 steer -45442
1:27.71 steer -46003
1:27.74 steer -44319
1:27.75 steer -43758
1:27.91 steer -42635
1:28.18 steer -42074
1:28.19 steer -40390
1:28.20 steer -38145
1:28.21 steer -35900
1:28.22 steer -34777
1:28.23 steer -32532
1:28.25 steer -30286
1:28.26 steer -26357
1:28.28 steer -20744
1:28.29 steer -17376
1:28.30 steer -14008
1:28.31 steer -12324
1:28.32 steer -6711
1:28.33 steer -5027
1:28.34 steer -2220
1:28.35 steer 0
1:28.40 steer -1098
1:28.42 steer -1659
1:28.45 steer -2220
1:28.46 steer -4466
1:28.47 steer -7272
1:28.48 steer -19060
1:28.49 steer -28602
1:28.50 steer -35900
1:28.51 steer -48249
1:28.52 steer -54984
1:28.53 steer -65536
1:29.71 steer -62843
1:29.72 steer -56107
1:29.73 steer -49933
1:29.74 steer -41513
1:29.75 steer -31409
1:29.76 steer -22989
1:29.78 steer -11201
1:29.79 steer -3343
1:29.80 steer 0
1:30.15 steer 1753
1:30.17 steer 3466
1:30.18 steer 4036
1:30.19 steer 5176
1:30.20 steer 7456
1:30.21 steer 8026
1:30.22 steer 9167
1:30.23 steer 11447
1:30.25 steer 16010
1:30.26 steer 18860
1:30.27 steer 22851
1:30.28 steer 35965
1:30.29 steer 43949
1:30.30 steer 50222
1:30.31 steer 65536
1:30.74 steer 62766
1:30.75 steer 58203
1:30.76 steer 51362
1:30.77 steer 47939
1:30.78 steer 44519
1:30.79 steer 38818
1:30.80 steer 31975
1:30.81 steer 14870
1:30.82 steer 0
1:30.84 steer -12324
1:30.85 steer -21866
1:30.86 steer -31970
1:30.87 steer -45442
1:30.89 steer -57791
1:30.90 steer -65536
1:31.86-1:47.49 press up
1:31.87 steer -40951
1:31.89 steer -12324
1:31.90 steer 0
1:31.93 steer 1753
1:31.95 steer 0
1:31.99 steer -12885
1:32.00 steer -36461
1:32.01 steer -48249
1:32.02 steer -58352
1:32.03 steer -65536
1:33.19 steer -62843
1:33.20 steer -42635
1:33.21 steer -30286
1:33.22 steer -14008
1:33.23 steer 0
1:33.25 steer 18860
1:33.26 steer 28554
1:33.28 steer 35965
1:33.29 steer 37105
1:33.30 steer 38248
1:33.32 steer 35965
1:33.34 steer 34255
1:33.35 steer 26274
1:33.36 steer 22851
1:33.37 steer 18860
1:33.38 steer 15440
1:33.39 steer 7456
1:33.40 steer 4036
1:33.41 steer 1753
1:33.44 steer 0
1:33.70 steer -12324
1:33.71 steer -19621
1:33.72 steer -31409
1:33.73 steer -39267
1:33.74 steer -47687
1:33.75 steer -64527
1:33.76 steer -65536
1:36.57 steer -63966
1:36.58 steer -56668
1:36.59 steer -37583
1:36.60 steer -30286
1:36.61 steer -18499
1:36.62 steer 0
1:37.01 steer -1659
1:37.02 steer -3904
1:37.03 steer -6150
1:37.05 steer -6711
1:37.06 steer -7272
1:37.10 steer -8395
1:37.12 steer -10640
1:37.13 steer -11201
1:37.14 steer -12324
1:37.15 steer -12885
1:37.17 steer -13447
1:37.21 steer -11201
1:37.22 steer -10640
1:37.28 steer -8395
1:37.29 steer -7833
1:37.30 steer -7272
1:37.31 steer -3904
1:37.32 steer -2220
1:37.33 steer -1098
1:37.34 steer 0
1:37.49 steer -1098
1:37.50 steer -1659
1:37.51 steer -5027
1:37.53 steer -7272
1:37.54 steer -7833
1:37.55 steer -8395
1:37.72 steer -6711
1:37.73 steer -6150
1:37.74 steer -4466
1:37.75 steer -2220
1:37.76 steer 0
1:37.92 steer -2220
1:37.93 steer -3904
1:37.94 steer -4466
1:37.95 steer -6711
1:37.96 steer -7272
1:37.98 steer -7833
1:38.00 steer -9517
1:38.01 steer -10640
1:38.03 steer -11201
1:38.04 steer -12885
1:38.07 steer -13447
1:38.09 steer -11201
1:38.12 steer -10640
1:38.14 steer -10079
1:38.15 steer -8395
1:38.16 steer -7833
1:38.17 steer -7272
1:38.18 steer -6711
1:38.22 steer -6150
1:38.27 steer -7833
1:38.28 steer -8395
1:38.49 steer -9517
1:38.50 steer -10079
1:38.51 steer -13447
1:38.53 steer -16815
1:38.56 steer -18499
1:38.57 steer -19060
1:38.58 steer -19621
1:38.62 steer -20183
1:38.64 steer -22428
1:38.65 steer -22989
1:38.66 steer -23550
1:38.67 steer -25796
1:38.68 steer -26918
1:38.69 steer -28602
1:38.71 steer -29725
1:38.72 steer -31409
1:38.74 steer -31970
1:38.75 steer -32532
1:38.76 steer -33093
1:38.77 steer -34777
1:38.78 steer -35338
1:38.79 steer -36461
1:38.80 steer -37583
1:38.81 steer -38145
1:38.82 steer -39267
1:38.84 steer -40951
1:38.85 steer -41513
1:38.86 steer -42635
1:38.87 steer -43758
1:38.88 steer -44881
1:38.89 steer -46003
1:38.90 steer -47126
1:38.91 steer -47687
1:38.92 steer -48249
1:38.98 steer -46003
1:39.01 steer -45442
1:39.02 steer -41513
1:39.03 steer -35900
1:39.04 steer -33093
1:39.05 steer -29725
1:39.06 steer -28602
1:39.07 steer -26357
1:39.08 steer -28602
1:39.10 steer -29164
1:39.11 steer -31409
1:39.12 steer -34216
1:39.14 steer -36461
1:39.15 steer -38145
1:39.18 steer -36461
1:39.21 steer -35900
1:39.22 steer -35338
1:39.25 steer -37583
1:39.28 steer -38145
1:39.29 steer -38706
1:39.34 steer -36461
1:39.37 steer -35900
1:39.38 steer -35338
1:39.39 steer -34216
1:39.40 steer -33093
1:39.42 steer -34777
1:39.43 steer -35338
1:39.64 steer -33093
1:39.65 steer -31970
1:39.66 steer -31409
1:39.67 steer -29725
1:39.68 steer -25796
1:39.69 steer -23550
1:39.70 steer -19621
1:39.71 steer -12885
1:39.72 steer -11201
1:39.73 steer -7833
1:39.74 steer -4466
1:39.75 steer 0
1:40.07 steer -1098
1:40.08 steer -1659
1:40.09 steer -2220
1:40.10 steer -4466
1:40.11 steer -6711
1:40.12 steer -16815
1:40.13 steer -23550
1:40.14 steer -32532
1:40.15 steer -47126
1:40.17 steer -57791
1:40.18 steer -64527
1:40.19 steer -65536
1:40.36 steer -56668
1:40.37 steer -51055
1:40.38 steer -45442
1:40.39 steer -38706
1:40.41 steer -40390
1:40.42 steer -44319
1:40.43 steer -65536
1:40.64 steer -57230
1:40.65 steer -56107
1:40.67 steer -62282
1:40.68 steer -65536
1:41.88 steer -60598
1:41.89 steer -47687
1:41.90 steer -40390
1:41.91 steer -33093
1:41.92 steer -14008
1:41.93 steer -7833
1:41.94 steer -3343
1:41.95 steer 0
1:42.02 steer -2220
1:42.03 steer -6711
1:42.04 steer -8395
1:42.05 steer -10640
1:42.06 steer -13447
1:42.07 steer -16253
1:42.08 steer -16815
1:42.09 steer -18499
1:42.10 steer -22428
1:42.12 steer -25796
1:42.14 steer -28602
1:42.15 steer -33093
1:42.17 steer -35900
1:42.18 steer -38706
1:42.20 steer -41513
1:42.21 steer -42074
1:42.22 steer -42635
1:42.23 steer -43758
1:42.25 steer -44319
1:42.27 steer -44881
1:42.28 steer -46003
1:42.29 steer -48249
1:42.30 steer -48810
1:42.31 steer -51055
1:42.32 steer -51616
1:42.33 steer -52178
1:42.53 steer -53300
1:42.54 steer -53862
1:42.58 steer -54423
1:42.67 steer -52178
1:42.68 steer -51616
1:42.77 steer -53300
1:42.78 steer -54984
1:42.79 steer -56107
1:42.80 steer -57230
1:42.81 steer -58352
1:42.82 steer -59475
1:42.90 steer -57791
1:43.02 steer -57230
1:43.09 steer -54984
1:43.10 steer -51616
1:43.12 steer -49933
1:43.14 steer -48810
1:43.17 steer -51055
1:43.20 steer -51616
1:43.35 steer -48810
1:43.39 steer -50494
1:43.41 steer -51055
1:43.48 steer -53862
1:43.50 steer -54984
1:43.51 steer -56668
1:43.56 steer -54984
1:43.57 steer -54423
1:43.59 steer -53862
1:43.60 steer -51055
1:43.61 steer -49933
1:43.97 steer -51616
1:43.98 steer -53862
1:43.99 steer -56107
1:44.00 steer -59475
1:44.01 steer -61159
1:44.02 steer -63404
1:44.03 steer -64527
1:44.07 steer -62843
1:44.08 steer -62282
1:44.09 steer -61159
1:44.10 steer -58352
1:44.11 steer -57230
1:44.12 steer -51616
1:44.13 steer -49933
1:44.14 steer -47687
1:44.15 steer -45442
1:44.17 steer -47687
1:44.19 steer -48249
1:44.20 steer -53300
1:44.21 steer -54984
1:44.22 steer -57230
1:44.23 steer -59475
1:44.24 steer -61159
1:44.25 steer -62282
1:44.26 steer -60598
1:44.28 steer -59475
1:44.31 steer -57791
1:44.32 steer -54984
1:44.33 steer -53300
1:44.34 steer -48810
1:44.35 steer -47126
1:44.36 steer -44881
1:44.37 steer -43758
1:44.38 steer -42074
1:44.40 steer -42635
1:44.41 steer -43758
1:44.43 steer -44319
1:44.55 steer -42635
1:44.56 steer -42074
1:44.58 steer -43758
1:44.59 steer -44319
1:44.81 steer -42635
1:44.82 steer -42074
1:44.83 steer -41513
1:44.84 steer -40390
1:44.85 steer -38145
1:44.87 steer -31970
1:44.89 steer -16253
1:44.90 steer -9517
1:44.91 steer 0
1:44.93 steer 2326
1:44.94 steer 5746
1:44.95 steer 15440
1:44.96 steer 17720
1:44.97 steer 20571
1:44.98 steer 22851
1:44.99 steer 23421
1:45.00 steer 26274
1:45.01 steer 26844
1:45.04 steer 25131
1:45.05 steer 24561
1:45.08 steer 18860
1:45.09 steer 15440
1:45.10 steer 12017
1:45.11 steer 6316
1:45.12 steer 0
1:45.53 steer -2220
1:45.54 steer -6150
1:45.55 steer -10640
1:45.56 steer -16815
1:45.57 steer -18499
1:45.58 steer -21866
1:45.59 steer -25234
1:45.60 steer -28041
1:45.61 steer -29164
1:45.62 steer -29725
1:45.64 steer -31409
1:45.67 steer -32532
1:45.69 steer -33093
1:45.80 steer -31409
1:45.82 steer -29725
1:45.84 steer -24112
1:45.85 steer -19621
1:45.86 steer -16815
1:45.87 steer -11201
1:45.89 steer -6150
1:45.90 steer -1659
1:45.91 steer 0
1:46.18 steer 1753
1:46.20 steer 13157
1:46.21 steer 17150
1:46.22 steer 18860
1:46.25 steer 16010
1:46.28 steer 12017
1:46.29 steer 9167
1:46.30 steer 5176
1:46.31 steer 0
1:47.21 steer -1098
1:47.22 steer -4466
1:47.23 steer -7272
1:47.24 steer -12324
1:47.25 steer -17376
1:47.26 steer -22428
1:47.27 steer -29164
1:47.28 steer -36461
1:47.29 steer -40390
1:47.30 steer -42635
1:47.31 steer -47126
1:47.32 steer -48810
1:47.33 steer -49933
1:47.34 steer -51055
1:47.35 steer -57791
1:47.36 steer -62843
1:47.37 steer -65536
1:47.91-1:49.32 press up
1:49.27 steer -61159
1:49.28 steer -26918
1:49.29 steer -6150
1:49.30 steer 0
1:49.31 steer 9737
1:49.32 steer 25131
1:49.33 steer 29124
1:49.34 steer 33115
1:49.35 steer 34825
1:49.37 steer 28554
1:49.38 steer 3466
1:49.39 steer 0
1:49.75 steer 1753
1:49.78 steer 0
1:49.81 steer 2326
1:49.83 steer 4036
1:49.84 steer 7456
1:49.85 steer 9167
1:49.86 steer 10877
1:49.86-1:50.86 press up
1:49.87 steer 16010
1:49.89 steer 19430
1:49.91 steer 20571
1:49.92 steer 21141
1:49.93 steer 19430
1:49.94 steer 21141
1:49.95 steer 21711
1:49.96 steer 20571
1:49.97 steer 19430
1:49.97-1:50.08 press down
1:49.98 steer 18860
1:49.99 steer 17720
1:50.01 steer 17150
1:50.02 steer 16010
1:50.03 steer 14870
1:50.04 steer 9737
1:50.05 steer 9167
1:50.06 steer 8026
1:50.07 steer 7456
1:50.09 steer 6316
1:50.12 steer 5176
1:50.14 steer 4036
1:50.15 steer 2326
1:50.17 steer 1753
1:50.18 steer 0
1:50.31 steer 1753
1:50.32 steer 0
1:50.53 steer -17376
1:50.54 steer -26357
1:50.55 steer -37583
1:50.56 steer -65536
1:50.92-1:57.35 press up
1:53.17 steer -60036
1:53.18 steer -29164
1:53.20 steer 0
1:53.21 steer 6316
1:53.22 steer 16010
1:53.23 steer 30834
1:53.24 steer 37105
1:53.25 steer 42238
1:53.26 steer 44519
1:53.27 steer 45659
1:53.28 steer 42809
1:53.29 steer 39958
1:53.30 steer 34825
1:53.31 steer 25131
1:53.32 steer 21141
1:53.33 steer 17150
1:53.34 steer 8026
1:53.35 steer 4036
1:53.36 steer 1753
1:53.37 steer 0
1:53.45 steer -2220
1:53.46 steer -4466
1:53.47 steer -7272
1:53.48 steer -12324
1:53.49 steer -14008
1:53.50 steer -16815
1:53.51 steer -21866
1:53.53 steer -26357
1:53.54 steer -29164
1:53.55 steer -30286
1:53.56 steer -32532
1:53.57 steer -34216
1:53.58 steer -35338
1:53.59 steer -38145
1:53.60 steer -40390
1:53.61 steer -41513
1:53.62 steer -43758
1:53.63 steer -44881
1:53.64 steer -46003
1:53.66 steer -47126
1:53.67 steer -49933
1:53.68 steer -51055
1:53.69 steer -52178
1:53.70 steer -53300
1:53.71 steer -53862
1:53.78 steer -52178
1:53.79 steer -49933
1:53.80 steer -48810
1:53.81 steer -48249
1:53.88 steer -47687
1:53.92 steer -47126
1:53.94 steer -46003
1:53.95 steer -45442
1:53.96 steer -44881
1:53.98 steer -44319
1:54.00 steer -43758
1:54.14 steer -42635
1:54.15 steer -42074
1:54.16 steer -43758
1:54.17 steer -42074
1:54.18 steer -41513
1:54.19 steer -40951
1:54.20 steer -39267
1:54.21 steer -38145
1:54.23 steer -35338
1:54.24 steer -34777
1:54.25 steer -34216
1:54.26 steer -31409
1:54.28 steer -29725
1:54.30 steer -28602
1:54.31 steer -26357
1:54.32 steer -25234
1:54.33 steer -21866
1:54.34 steer -17376
1:54.35 steer -16253
1:54.36 steer -14008
1:54.37 steer -12885
1:54.38 steer -11201
1:54.39 steer -9517
1:54.40 steer -7833
1:54.41 steer -6711
1:54.43 steer -3904
1:54.45 steer 0
1:54.55 steer -1659
1:54.56 steer -12885
1:54.57 steer -17376
1:54.58 steer -22989
1:54.59 steer -35338
1:54.60 steer -40390
1:54.61 steer -47126
1:54.62 steer -54423
1:54.63 steer -65536
1:55.81 steer -52178
1:55.82 steer -35900
1:55.84 steer -17376
1:55.85 steer -10640
1:55.86 steer -4466
1:55.87 steer 0
1:56.12 steer 2326
1:56.14 steer 3466
1:56.16 steer 5746
1:56.17 steer 8026
1:56.18 steer 9167
1:56.19 steer 9737
1:56.20 steer 12017
1:56.21 steer 13157
1:56.22 steer 15440
1:56.23 steer 20571
1:56.24 steer 23421
1:56.25 steer 28554
1:56.26 steer 38818
1:56.28 steer 45659
1:56.29 steer 47939
1:56.30 steer 49650
1:56.31 steer 51362
1:56.32 steer 51932
1:56.35 steer 50222
1:56.36 steer 49650
1:56.45 steer 53643
1:56.46 steer 65047
1:56.48 steer 65536
1:56.81 steer 59343
1:56.82 steer 51362
1:56.83 steer 43949
1:56.84 steer 19430
1:56.85 steer 5176
1:56.86 steer 0
1:56.87 steer -6150
1:56.89 steer -21866
1:56.90 steer -47126
1:56.92 steer -65536
1:57.87 steer -59475
1:57.89 steer -35900
1:57.90 steer -22989
1:57.91 steer -9517
1:57.92 steer 0
1:57.92-2:13.67 press up
1:57.95 steer 1753
1:57.96 steer 0
1:58.00 steer -16815
1:58.01 steer -34777
1:58.02 steer -48249
1:58.03 steer -64527
1:58.04 steer -65536
1:59.24 steer -56107
1:59.25 steer -40951
1:59.26 steer -20744
1:59.27 steer 0
1:59.28 steer 18860
1:59.29 steer 29124
1:59.30 steer 40528
1:59.31 steer 51932
1:59.32 steer 59343
1:59.33 steer 61624
1:59.34 steer 61054
1:59.35 steer 59914
1:59.36 steer 55353
1:59.37 steer 49650
1:59.38 steer 43949
1:59.39 steer 35965
1:59.40 steer 21711
1:59.41 steer 13727
1:59.42 steer 5746
1:59.43 steer 0
1:59.71 steer -7272
1:59.72 steer -32532
1:59.73 steer -43758
1:59.74 steer -54423
1:59.75 steer -65536
2:02.47 steer -64527
2:02.48 steer -51616
2:02.49 steer -48810
2:02.50 steer -46003
2:02.51 steer -44881
2:02.53 steer -47126
2:02.59 steer -45442
2:02.60 steer -41513
2:02.61 steer -35900
2:02.62 steer -14569
2:02.64 steer 0
2:02.67 steer 1753
2:02.68 steer 3466
2:02.71 steer 0
2:02.78 steer 4036
2:02.79 steer 5176
2:02.80 steer 5746
2:02.81 steer 6316
2:02.82 steer 4036
2:02.84 steer 3466
2:02.85 steer 2326
2:02.86 steer 1753
2:02.87 steer 0
2:03.12 steer -5027
2:03.13 steer -7272
2:03.14 steer -10079
2:03.15 steer -12885
2:03.17 steer -13447
2:03.51 steer -10079
2:03.52 steer -9517
2:03.53 steer -7833
2:03.54 steer -6711
2:03.55 steer -5027
2:03.56 steer -1098
2:03.57 steer 0
2:03.74 steer -1098
2:03.75 steer -5027
2:03.76 steer -6711
2:03.78 steer -7272
2:03.79 steer -8395
2:03.85 steer -9517
2:03.86 steer -10079
2:03.87 steer -11201
2:03.94 steer -12324
2:03.95 steer -10640
2:03.96 steer -12324
2:03.97 steer -10640
2:03.98 steer -12324
2:04.10 steer -10640
2:04.12 steer -12324
2:04.20 steer -10640
2:04.21 steer -10079
2:04.22 steer -9517
2:04.60 steer -11201
2:04.61 steer -12324
2:04.62 steer -13447
2:04.63 steer -14008
2:04.64 steer -16253
2:04.66 steer -16815
2:04.67 steer -18499
2:04.68 steer -20183
2:04.69 steer -22428
2:04.70 steer -26918
2:04.71 steer -29164
2:04.72 steer -30286
2:04.74 steer -31409
2:04.75 steer -32532
2:04.76 steer -34216
2:04.78 steer -36461
2:04.79 steer -39267
2:04.80 steer -42074
2:04.81 steer -48249
2:04.82 steer -50494
2:04.83 steer -51616
2:04.84 steer -53862
2:04.86 steer -54423
2:04.87 steer -52178
2:04.90 steer -51616
2:04.91 steer -48810
2:04.92 steer -42074
2:04.93 steer -38706
2:04.94 steer -38145
2:04.95 steer -36461
