0.00-15.70 press up
1:04.04 steer -26229
1:04.05 steer -25712
1:04.06 steer -21575
1:04.07 steer -19506
1:04.08 steer -16403
1:04.09 steer -13300
1:04.10 steer -11231
1:04.11 steer -6059
1:04.12 steer -4507
1:04.13 steer -1921
1:04.14 steer 0
1:04.25 steer 1422
1:04.26 steer 1944
1:04.27 steer 2465
1:04.28 steer 2986
1:04.29 steer 3507
1:04.30 steer 6113
1:04.31 steer 8198
1:04.32 steer 11847
1:04.33 steer 22274
1:04.34 steer 30613
1:04.35 steer 46771
1:04.36 steer 55111
1:04.37 steer 65536
1:04.95 steer 60323
1:04.96 steer 54068
1:04.97 steer 47814
1:04.98 steer 38432
1:04.99 steer 32698
1:05.00 steer 23837
1:05.01 steer 18623
1:05.02 steer 11326
1:05.03 steer 0
1:05.05 steer -10714
1:05.06 steer -23126
1:05.07 steer -50537
1:05.08 steer -61398
1:05.09 steer -65536
1:05.70 steer -59329
1:05.71 steer -38125
1:05.72 steer -15368
1:05.73 steer 3507
1:05.74 steer 16538
1:05.75 steer 41038
1:05.76 steer 56153
1:05.77 steer 65536
1:05.81-1:21.53 press up
1:05.84 steer 64493
1:05.85 steer 55632
1:05.86 steer 48856
1:05.87 steer 41038
1:05.88 steer 34262
1:05.89 steer 24358
1:05.90 steer 21229
1:05.91 steer 14974
1:05.92 steer 9762
1:05.93 steer 8198
1:05.95 steer 10283
1:05.96 steer 13411
1:05.97 steer 16017
1:05.98 steer 18102
1:05.99 steer 21229
1:06.00 steer 22274
1:06.01 steer 22795
1:06.03 steer 22274
1:06.04 steer 21752
1:06.05 steer 21229
1:06.07 steer 20708
1:06.08 steer 20187
1:06.15 steer 19665
1:06.16 steer 18623
1:06.17 steer 17581
1:06.18 steer 16017
1:06.19 steer 14974
1:06.20 steer 11847
1:06.21 steer 10805
1:06.22 steer 7677
1:06.23 steer 5071
1:06.24 steer 2465
1:06.25 steer 901
1:06.26 steer 0
1:06.38 steer -887
1:06.39 steer -2439
1:06.43 steer -1921
1:06.44 steer -1404
1:06.46 steer -1921
1:06.50 steer 0
1:06.56 steer 1944
1:06.57 steer 2986
1:06.58 steer 3507
1:06.59 steer 4029
1:06.62 steer 3507
1:06.63 steer 2986
1:06.64 steer 1944
1:06.65 steer 1422
1:06.66 steer 0
1:07.65 steer -3473
1:07.66 steer -10196
1:07.67 steer -17437
1:07.68 steer -27264
1:07.69 steer -37607
1:07.70 steer -50537
1:07.71 steer -65536
1:08.36 steer -65018
1:08.37 steer -56743
1:08.38 steer -49503
1:08.39 steer -37090
1:08.40 steer -30884
1:08.41 steer -31401
1:08.42 steer -39159
1:08.43 steer -60364
1:08.44 steer -65536
1:10.89 steer -62950
1:10.90 steer -53123
1:10.91 steer -44848
1:10.92 steer -33987
1:10.93 steer -26229
1:10.94 steer -13300
1:10.95 steer -6059
1:10.96 steer 0
1:11.21 steer 901
1:11.22 steer 1422
1:11.23 steer 2465
1:11.24 steer 2986
1:11.25 steer 8720
1:11.26 steer 12889
1:11.27 steer 18102
1:11.28 steer 26443
1:11.29 steer 33219
1:11.30 steer 43123
1:11.31 steer 49899
1:11.32 steer 56153
1:11.33 steer 60844
1:11.34 steer 63451
1:11.35 steer 65536
1:11.40 steer 63972
1:11.41 steer 60323
1:11.42 steer 56153
1:11.43 steer 44165
1:11.44 steer 26443
1:11.45 steer 11326
1:11.46 steer 0
1:11.47 steer -5542
1:11.48 steer -13300
1:11.49 steer -27781
1:11.50 steer -36056
1:11.51 steer -39676
1:11.52 steer -41228
1:11.53 steer -41745
1:11.55 steer -39159
1:11.56 steer -35021
1:11.57 steer -27781
1:11.58 steer -21057
1:11.59 steer -14334
1:11.60 steer -4507
1:11.61 steer -1921
1:11.62 steer -2956
1:11.63 steer -8128
1:11.64 steer -12782
1:11.65 steer -24678
1:11.66 steer -28815
1:11.67 steer -32436
1:11.68 steer -35539
1:11.69 steer -36573
1:11.74 steer -41228
1:11.75 steer -45365
1:11.76 steer -51571
1:11.77 steer -56226
1:11.78 steer -58812
1:11.79 steer -63467
1:11.80 steer -65536
1:12.49-1:12.61 press down
1:12.89 steer -62950
1:12.90 steer -57261
1:12.91 steer -45365
1:12.92 steer -39159
1:12.93 steer -31918
1:12.94 steer -28815
1:12.95 steer -18989
1:12.96 steer -15368
1:12.97 steer -9679
1:12.98 steer -6059
1:12.99 steer -2956
1:13.00 steer 0
1:13.08 steer 1422
1:13.09 steer 2986
1:13.10 steer 7677
1:13.11 steer 11326
1:13.12 steer 18623
1:13.13 steer 23316
1:13.14 steer 32698
1:13.15 steer 39995
1:13.16 steer 48335
1:13.17 steer 51462
1:13.18 steer 53026
1:13.19 steer 54068
1:13.31 steer 57717
1:13.32 steer 61366
1:13.33 steer 65536
1:13.43 steer 59281
1:13.44 steer 58238
1:13.45 steer 53547
1:13.46 steer 52505
1:13.47 steer 51462
1:13.59 steer 50941
1:13.60 steer 49377
1:13.61 steer 47293
1:13.62 steer 44165
1:13.63 steer 41038
1:13.64 steer 37389
1:13.65 steer 33741
1:13.66 steer 27486
1:13.67 steer 22795
1:13.68 steer 16017
1:13.69 steer 8720
1:13.70 steer 0
1:13.73 steer -3990
1:13.74 steer -10196
1:13.75 steer -18989
1:13.76 steer -24678
1:13.77 steer -31401
1:13.78 steer -35539
1:13.79 steer -50537
1:13.80 steer -65536
1:14.92 steer -65018
1:14.93 steer -56743
1:14.94 steer -45882
1:14.95 steer -43814
1:14.96 steer -44848
1:14.97 steer -52089
1:14.98 steer -63467
1:14.99 steer -65536
1:15.36 steer -58295
1:15.37 steer -51054
1:15.38 steer -50537
1:15.39 steer -55709
1:15.40 steer -65536
1:15.94 steer -62432
1:15.95 steer -34504
1:15.96 steer -17437
1:15.97 steer 0
1:15.98 steer 21229
1:15.99 steer 40517
1:16.00 steer 65536
1:16.10-1:16.25 press down
1:16.56 steer 64493
1:16.57 steer 57717
1:16.58 steer 53547
1:16.59 steer 48856
1:16.60 steer 43644
1:16.61 steer 36868
1:16.62 steer 28007
1:16.63 steer 22274
1:16.64 steer 13411
1:16.65 steer 7677
1:16.66 steer 1944
1:16.67 steer 0
1:17.02 steer -2956
1:17.03 steer -9162
1:17.04 steer -21057
1:17.05 steer -33987
1:17.06 steer -57261
1:17.07 steer -65536
1:18.12 steer -59846
1:18.13 steer -53640
1:18.14 steer -45882
1:18.15 steer -36056
1:18.16 steer -30884
1:18.17 steer -22092
1:18.18 steer -17437
1:18.19 steer -11748
1:18.20 steer -8645
1:18.21 steer -5542
1:18.22 steer -3473
1:18.23 steer -2439
1:18.24 steer 0
1:18.38 steer -2439
1:18.39 steer -5025
1:18.40 steer -8128
1:18.41 steer -12265
1:18.42 steer -21057
1:18.43 steer -29850
1:18.44 steer -43814
1:18.45 steer -54675
1:18.46 steer -65536
1:18.90 steer -63984
1:18.91 steer -57778
1:18.92 steer -47434
1:18.93 steer -40193
1:18.94 steer -34504
1:18.95 steer -32953
1:18.96 steer -37607
1:18.97 steer -43814
1:18.98 steer -55709
1:18.99 steer -65536
1:19.15 steer -60881
1:19.16 steer -51571
1:19.17 steer -49503
1:19.18 steer -55192
1:19.19 steer -61398
1:19.20 steer -65536
1:19.54 steer -62432
1:19.55 steer -49503
1:19.56 steer -36573
1:19.57 steer -30367
1:19.58 steer -28815
1:19.58-1:19.77 press down
1:19.60 steer -29332
1:19.61 steer -37607
1:19.62 steer -40711
1:19.63 steer -45365
1:19.64 steer -51054
1:19.65 steer -57778
1:19.66 steer -65018
1:19.67 steer -65536
1:20.18 steer -60881
1:20.19 steer -56226
1:20.20 steer -44331
1:20.21 steer -38125
1:20.22 steer -30367
1:20.23 steer -29850
1:20.24 steer -30367
1:20.25 steer -31401
1:20.26 steer -31918
1:20.27 steer -32436
1:20.35 steer -33470
1:20.36 steer -35539
1:20.37 steer -37090
1:20.43 steer -35539
1:20.49 steer -35021
1:20.51 steer -33987
1:20.52 steer -32436
1:20.53 steer -29850
1:20.54 steer -28815
1:20.55 steer -26229
1:20.56 steer -21575
1:20.57 steer -17437
1:20.58 steer -12782
1:20.59 steer -9162
1:20.60 steer -5542
1:20.61 steer 0
1:20.79 steer 1944
1:20.80 steer 2465
1:20.81 steer 10283
1:20.82 steer 16017
1:20.83 steer 20708
1:20.84 steer 24358
1:20.85 steer 36868
1:20.86 steer 43123
1:20.87 steer 51462
1:20.88 steer 63972
1:20.89 steer 65536
1:21.00 steer 61887
1:21.01 steer 57717
1:21.02 steer 55111
1:21.04 steer 56153
1:21.05 steer 65536
1:21.41 steer 63972
1:21.42 steer 56153
1:21.43 steer 51462
1:21.44 steer 45729
1:21.45 steer 37910
1:21.46 steer 29571
1:21.47 steer 23316
1:21.48 steer 12889
1:21.49 steer 0
1:21.51 steer -8128
1:21.52 steer -23126
1:21.53 steer -59329
1:21.54 steer -65536
1:22.18 steer -39159
1:22.19 steer -3990
1:22.20 steer 4029
1:22.21 steer 26443
1:22.22 steer 38432
1:22.23 steer 52505
1:22.24 steer 65536
1:22.27 press up
1:22.29 steer 48856
1:22.30 steer 9241
1:22.31 steer 2986
1:22.32 steer 0
1:22.68 steer 1422
1:22.69 steer 1944
1:22.71 steer 1422
1:22.72 steer 901
1:22.73 steer 0
1:22.81 steer 901
1:22.84 steer 1422
1:22.85 steer 1944
1:22.86 steer 2465
1:22.87 steer 2986
1:22.94 steer 2465
1:22.95 steer 1944
1:22.96 steer 1422
1:22.97 steer 901
1:22.98 steer 0
1:23.47 steer 901
1:23.48 steer 1422
1:23.52 steer 1944
1:23.54 steer 2465
1:23.55 steer 2986
1:23.57 steer 3507
1:23.59 steer 4029
1:23.60 steer 4550
1:23.61 steer 5071
1:23.62 steer 6113
1:23.64 steer 6635
1:23.65 steer 7156
1:23.66 steer 7677
1:23.68 steer 8198
1:23.71 steer 8720
1:23.79 steer 9241
1:23.81 steer 9762
1:23.82 steer 10283
1:23.83 steer 10805
1:23.98 steer 10283
1:24.00 steer 8198
1:24.01 steer 5071
1:24.02 steer 3507
1:24.03 steer 2465
1:24.04 steer 0
1:24.16 steer -2439
1:24.17 steer -5542
1:24.18 steer -10196
1:24.19 steer -12782
1:24.20 steer -17437
1:24.21 steer -21575
1:24.22 steer -25195
1:24.23 steer -41228
1:24.24 steer -65536
1:25.94 steer -61915
1:25.95 steer -55192
1:25.96 steer -45882
1:25.97 steer -41228
1:25.98 steer -40711
1:25.99 steer -43296
1:26.00 steer -46400
1:26.01 steer -55709
1:26.02 steer -63467
1:26.03 steer -65536
1:26.19 steer -60881
1:26.20 steer -57778
1:26.21 steer -57261
1:26.22 steer -58295
1:26.23 steer -65536
1:26.49 steer -54675
1:26.50 steer -46400
1:26.51 steer -41745
1:26.52 steer -42262
1:26.53 steer -47951
1:26.54 steer -60364
1:26.55 steer -65536
1:27.43 steer -60881
1:27.44 steer -50020
1:27.45 steer -42262
1:27.46 steer -35021
1:27.47 steer -25195
1:27.48 steer -16403
1:27.49 steer -6576
1:27.50 steer -1404
1:27.51 steer 0
1:27.54 steer 901
1:27.55 steer 1422
1:27.59 steer 901
1:27.60 steer 0
