0.00-23.00 press up
1:28.39 steer 0
1:28.40 steer 22284
1:28.41 steer 40278
1:28.42 steer 59767
1:28.43 steer 65536
1:28.56 steer 65049
1:28.57 steer 62205
1:28.58 steer -871
1:28.59 steer -1669
1:28.60 steer 0
1:28.84 steer 875
1:28.85 steer 2240
1:28.86 steer 3357
1:28.87 steer 4953
1:28.88 steer 5504
1:28.90 steer 4254
1:28.91 steer 2566
1:28.92 steer 0
1:29.18 steer -15899
1:29.19 steer -18949
1:29.21 steer -21241
1:29.22 steer -25681
1:29.23 steer -27479
1:29.24 steer -30048
1:29.25 steer -30959
1:29.26 steer -31622
1:29.27 steer -32138
1:29.28 steer -32236
1:29.29 steer -30271
1:29.30 steer -27885
1:29.31 steer -12612
1:29.32 steer -10791
1:29.33 steer -5334
1:29.34 steer -3254
1:29.35 steer -1568
1:29.36 steer 0
1:29.50 steer 2263
1:29.51 steer 20105
1:29.52 steer 20777
1:29.53 steer 24353
1:29.54 steer 26970
1:29.55 steer 42608
1:29.56 steer 43597
1:29.57 steer 45950
1:29.58 steer 65536
1:30.01 steer 65194
1:30.02 steer 64425
1:30.03 steer 63038
1:30.04 steer 59783
1:30.05 steer 57778
1:30.06 steer 55613
1:30.07 steer 53654
1:30.08 steer 49400
1:30.09 steer 47010
1:30.10 steer 44267
1:30.11 steer 28388
1:30.12 steer 24887
1:30.13 steer 9472
1:30.14 steer 7919
1:30.15 steer 5804
1:30.16 steer 4070
1:30.17 steer 2644
1:30.18 steer 0
1:30.99 steer -706
1:31.00 steer -3492
1:31.01 steer -20766
1:31.01-1:31.59 press down
1:31.02 steer -24688
1:31.03 steer -40608
1:31.04 steer -41700
1:31.05 steer -43218
1:31.06 steer -47668
1:31.08 steer -65536
1:31.29 steer -65086
1:31.30 steer -63402
1:31.31 steer -41835
1:31.33 steer -21190
1:31.34 steer -18821
1:31.35 steer 0
1:31.50 steer -13639
1:31.51 steer -15802
1:31.52 steer -35725
1:31.53 steer -37645
1:31.54 steer -56207
1:31.55 steer -56999
1:31.56 steer -58347
1:31.57 steer -65536
1:31.63 steer -64568
1:31.64 steer -62852
1:31.65 steer -60125
1:31.66 steer -43271
1:31.67 steer -40686
1:31.68 steer -39663
1:31.69 steer -38833
1:31.69-1:34.17 press up
1:31.70 steer -38154
1:31.71 steer -37202
1:31.72 steer -36851
1:31.73 steer -36452
1:31.74 steer -35308
1:31.75 steer -17727
1:31.76 steer -16204
1:31.77 steer 0
1:32.19 steer -719
1:32.20 steer -2290
1:32.21 steer -5859
1:32.22 steer -7456
1:32.23 steer -9190
1:32.24 steer -10903
1:32.25 steer -12834
1:32.26 steer -16346
1:32.27 steer -17685
1:32.28 steer -18759
1:32.29 steer -20314
1:32.30 steer -20874
1:32.31 steer -21360
1:32.32 steer -21903
1:32.33 steer -24254
1:32.34 steer -26241
1:32.35 steer -28183
1:32.36 steer -30356
1:32.37 steer -32450
1:32.38 steer -36177
1:32.39 steer -37922
1:32.40 steer -41560
1:32.41 steer -43351
1:32.42 steer -45934
1:32.43 steer -61756
1:32.44 steer -65536
1:32.63 steer -65022
1:32.64 steer -60299
1:32.65 steer -37246
1:32.67 steer -13387
1:32.68 steer -10823
1:32.69 steer 0
1:32.79 steer -12369
1:32.80 steer -13855
1:32.81 steer -30156
1:32.82 steer -31771
1:32.83 steer -34484
1:32.84 steer -40204
1:32.85 steer -55370
1:32.86 steer -55620
1:32.87 steer -56203
1:32.88 steer -58294
1:32.89 steer -65536
1:32.99 steer -64467
1:33.00 steer -62368
1:33.01 steer -46530
1:33.02 steer -44583
1:33.03 steer -26495
1:33.04 steer -1884
1:33.05 steer 0
1:33.89 steer -2862
1:33.90 steer -18087
1:33.91 steer -19874
1:33.92 steer -39888
1:33.93 steer -64361
1:33.94 steer -65536
1:34.32-1:34.50 press down
1:34.44-1:36.39 press up
1:34.66-1:34.79 press down
1:34.67 steer -64733
1:34.68 steer -62870
1:34.69 steer -47636
1:34.70 steer -26819
1:34.71 steer -24429
1:34.72 steer -4226
1:34.73 steer -3187
1:34.74 steer -1855
1:34.76 steer -5119
1:34.77 steer -27138
1:34.78 steer -29537
1:34.79 steer -49019
1:34.80 steer -52365
1:34.81 steer -54310
1:34.82 steer -56196
1:34.83 steer -57785
1:34.84 steer -60129
1:34.85 steer -60960
1:34.86 steer -61184
1:34.87 steer -58134
1:34.88 steer -55414
1:34.89 steer -36647
1:34.90 steer -36041
1:34.90-1:34.97 press down
1:34.91 steer -35308
1:34.92 steer -34688
1:34.93 steer -35053
1:34.94 steer -36278
1:34.95 steer -38126
1:34.96 steer -42131
1:34.97 steer -45202
1:34.99 steer -47209
1:35.00 steer -47927
1:35.01 steer -48501
1:35.02 steer -48973
1:35.03 steer -49352
1:35.04 steer -49895
1:35.05 steer -50088
1:35.06 steer -50241
1:35.07 steer -50464
1:35.12 steer -49739
1:35.13 steer -49120
1:35.14 steer -48466
1:35.15 steer -47496
1:35.16 steer -44906
1:35.17 steer -43200
1:35.18 steer -41560
1:35.19 steer -37688
1:35.20 steer -35340
1:35.21 steer -32830
1:35.22 steer -17573
1:35.23 steer -14447
1:35.24 steer -11477
1:35.25 steer 0
1:35.38 steer -30541
1:35.40 steer -32248
1:35.41 steer -37620
1:35.42 steer -39872
1:35.43 steer -41686
1:35.44 steer -43149
1:35.45 steer -45221
1:35.46 steer -45950
1:35.47 steer -46521
1:35.49 steer -44627
1:35.50 steer -42670
1:35.51 steer -39831
1:35.52 steer -20355
1:35.53 steer -18800
1:35.54 steer -1366
1:35.55 steer 0
1:35.81 steer 2015
1:35.82 steer 3747
1:35.84 steer 7630
1:35.85 steer 10350
1:35.86 steer 12729
1:35.87 steer 14793
1:35.88 steer 18234
1:35.89 steer 19481
1:35.90 steer 20479
1:35.91 steer 21277
1:35.92 steer 22452
1:35.93 steer 22855
1:35.94 steer 23179
1:35.95 steer 23644
1:35.96 steer 23809
1:35.97 steer 23942
1:35.98 steer 24048
1:35.99 steer 24190
1:36.02 steer 23692
1:36.03 steer 22713
1:36.04 steer 18456
1:36.05 steer 2116
1:36.06 steer 1173
1:36.07 steer 0
1:36.47-1:37.25 press up
1:36.92 steer -20351
1:36.93 steer -43354
1:36.94 steer -65536
1:37.04 steer -65297
1:37.05 steer -63545
1:37.06 steer -48161
1:37.07 steer -45739
1:37.08 steer -3263
1:37.09 steer 0
1:37.21 steer -1180
1:37.22 steer -4070
1:37.23 steer -22798
1:37.24 steer -24605
1:37.25 steer -46271
1:37.26 steer -65536
1:37.36-1:37.52 press up
1:37.54-1:37.74 press up
1:37.60 steer -63593
1:37.61 steer -41551
1:37.62 steer -13479
1:37.63 steer 0
1:37.94 steer 19578
1:37.96 steer 38686
1:37.97 steer 40317
1:37.98 steer 57515
1:37.99 steer 65536
1:38.01-1:54.99 press up
1:38.45-1:38.57 press down
1:39.16 steer 62962
1:39.17 steer 41718
1:39.18 steer 23998
1:39.19 steer 6770
1:39.20 steer 0
1:39.25 steer -23819
1:39.26 steer -42672
1:39.27 steer -60522
1:39.28 steer -65536
1:39.36 steer -64756
1:39.37 steer -61772
1:39.38 steer -36360
1:39.39 steer -2637
1:39.40 steer 0
1:39.43 steer 3015
1:39.44 steer 45964
1:39.45 steer 65536
1:39.76 steer 65308
1:39.77 steer 65104
1:39.78 steer 64900
1:39.79 steer 64336
1:39.81 steer 64010
1:39.83 steer 63886
1:39.84 steer 61813
1:39.86 steer 23823
1:39.87 steer 0
1:39.88 steer -9431
1:39.89 steer -63173
1:39.90 steer -65536
1:40.20 steer -64902
1:40.21 steer -63035
1:40.22 steer -46535
1:40.23 steer -44349
1:40.24 steer -18970
1:40.25 steer 0
1:40.30 steer 13756
1:40.31 steer 16653
1:40.32 steer 18383
1:40.33 steer 20213
1:40.34 steer 21679
1:40.35 steer 22853
1:40.36 steer 24176
1:40.37 steer 24018
1:40.38 steer 23663
1:40.39 steer 20197
1:40.40 steer 3793
1:40.41 steer 2341
1:40.42 steer 1084
1:40.43 steer 0
1:40.82 steer 13681
1:40.83 steer 42124
1:40.84 steer 44666
1:40.85 steer 65536
1:40.92 steer 64861
1:40.93 steer 62577
1:40.94 steer 24986
1:40.95 steer 8642
1:40.96 steer 0
1:41.09 steer -2034
1:41.10 steer -4580
1:41.11 steer -5905
1:41.12 steer -7236
1:41.13 steer -8582
1:41.14 steer -10527
1:41.15 steer -13399
1:41.16 steer -33707
1:41.17 steer -37165
1:41.18 steer -39585
1:41.19 steer -41980
1:41.20 steer -46856
1:41.21 steer -48957
1:41.22 steer -51166
1:41.23 steer -65536
1:41.49-1:41.78 press down
1:42.22 steer -65116
1:42.23 steer -64001
1:42.24 steer -59129
1:42.25 steer -40223
1:42.26 steer -38665
1:42.27 steer -23376
1:42.28 steer -21426
1:42.29 steer -1995
1:42.30 steer 0
1:42.59 steer -20931
1:42.60 steer -21722
1:42.61 steer -23296
1:42.62 steer -24972
1:42.63 steer -26523
1:42.64 steer -27814
1:42.65 steer -29649
1:42.66 steer -30131
1:42.67 steer -28683
1:42.68 steer -26413
1:42.70 steer -6919
1:42.71 steer -5534
1:42.72 steer -3224
1:42.73 steer 0
1:42.85 steer 919
1:42.86 steer 2774
1:42.87 steer 4437
1:42.88 steer 6421
1:42.89 steer 9284
1:42.90 steer 11981
1:42.91 steer 29541
1:42.92 steer 31181
1:42.93 steer 33016
1:42.94 steer 36851
1:42.95 steer 38597
1:42.96 steer 41170
1:42.97 steer 42078
1:42.98 steer 42792
1:42.99 steer 43335
1:43.00 steer 43771
1:43.01 steer 44106
1:43.02 steer 43138
1:43.03 steer 41292
1:43.04 steer 38397
1:43.05 steer 21211
1:43.06 steer 1795
1:43.07 steer 0
1:43.27 steer 15919
1:43.28 steer 17206
1:43.29 steer 22344
1:43.30 steer 39686
1:43.31 steer 42076
1:43.32 steer 44569
1:43.33 steer 47216
1:43.34 steer 63675
1:43.35 steer 65536
1:43.57 steer 63760
1:43.58 steer 47049
1:43.59 steer 44822
1:43.60 steer 22468
1:43.61 steer 0
1:43.70 steer -969
1:43.71 steer -17864
1:43.72 steer -19543
1:43.73 steer -21692
1:43.74 steer -24406
1:43.75 steer -27085
1:43.76 steer -43051
1:43.77 steer -44207
1:43.78 steer -46395
1:43.79 steer -65536
1:44.05 steer -64460
1:44.06 steer -41360
1:44.07 steer -38858
1:44.07-1:44.22 press down
1:44.08 steer -13759
1:44.09 steer 0
1:44.13 steer 7408
1:44.14 steer 11481
1:44.15 steer 32106
1:44.16 steer 33773
1:44.17 steer 36516
1:44.18 steer 55443
1:44.19 steer 57810
1:44.20 steer 65536
1:44.29 steer 64863
1:44.30 steer 63258
1:44.31 steer 57941
1:44.32 steer 55313
1:44.33 steer 53143
1:44.34 steer 51407
1:44.35 steer 50046
1:44.36 steer 48124
1:44.37 steer 47459
1:44.38 steer 47090
1:44.39 steer 46927
1:44.40 steer 48379
1:44.41 steer 50177
1:44.42 steer 52948
1:44.43 steer 65536
1:45.49 steer 63561
1:45.50 steer 47973
1:45.51 steer 46390
1:45.52 steer 27603
1:45.53 steer 7951
1:45.54 steer 7185
1:45.55 steer 7256
1:45.56 steer 9385
1:45.57 steer 47764
1:45.58 steer 63978
1:45.59 steer 65536
1:45.95 steer 62184
1:45.96 steer 39393
1:45.98 steer 13532
1:45.99 steer 0
1:46.12 steer 17899
1:46.13 steer 19119
1:46.14 steer 36408
1:46.15 steer 54969
1:46.16 steer 65536
1:46.26 steer 62354
1:46.27 steer 43560
1:46.28 steer 41074
1:46.29 steer 18660
1:46.30 steer 770
1:46.31 steer 0
1:46.36 steer 20546
1:46.37 steer 23438
1:46.38 steer 65536
1:46.49 steer 65132
1:46.50 steer 42023
1:46.51 steer 25532
1:46.52 steer 0
1:46.74 steer 19731
1:46.75 steer 20300
1:46.76 steer 24275
1:46.77 steer 39906
1:46.78 steer 40858
1:46.79 steer 42182
1:46.80 steer 43682
1:46.81 steer 46147
1:46.82 steer 47003
1:46.83 steer 47686
1:46.84 steer 47306
1:46.85 steer 46056
1:46.86 steer 43778
1:46.87 steer 26445
1:46.88 steer 24750
1:46.89 steer 3020
1:46.90 steer 0
1:47.18 steer 20975
1:47.19 steer 39503
1:47.20 steer 41578
1:47.21 steer 61701
1:47.22 steer 65536
1:47.36 steer 64863
1:47.37 steer 62925
1:47.38 steer 43650
1:47.39 steer 21225
1:47.40 steer 0
1:47.49 steer -30115
1:47.50 steer -48127
1:47.51 steer -65536
1:48.24 steer -64425
1:48.25 steer -62290
1:48.26 steer -43819
1:48.27 steer -23690
1:48.28 steer -21422
1:48.29 steer 0
1:49.25 press enter
1:49.44 steer -1547
1:49.45 steer -3924
1:49.46 steer -6096
1:49.47 steer -9965
1:49.48 steer -11460
1:49.49 steer -12683
1:49.50 steer -13674
1:49.51 steer -15078
1:49.52 steer -15589
1:49.53 steer -15997
1:49.54 steer -16325
1:49.55 steer -16795
1:49.56 steer -16963
1:49.57 steer -17096
1:49.58 steer -17204
1:49.60 steer -17438
1:49.66 steer -17596
1:50.14 steer -16032
1:50.16 steer -13557
1:50.17 steer -11603
1:50.18 steer -9369
1:50.19 steer -6869
1:50.20 steer -2981
1:50.21 steer -1426
1:50.22 steer 0
1:50.40 steer 4309
1:50.41 steer 22071
1:50.42 steer 22695
1:50.43 steer 27660
1:50.44 steer 45806
1:50.45 steer 47425
1:50.46 steer 49774
1:50.47 steer 65536
1:52.03 steer 65001
1:52.04 steer 62863
1:52.05 steer 19906
1:52.06 steer -2896
1:52.07 steer -4667
1:52.08 steer 0
1:52.64 steer 2788
1:52.65 steer 3933
1:52.66 steer 5054
1:52.67 steer 7025
1:52.68 steer 7855
1:52.69 steer 8997
1:52.70 steer 10048
1:52.71 steer 12633
1:52.72 steer 14371
1:52.73 steer 15910
1:52.74 steer 17169
1:52.75 steer 18312
1:52.76 steer 20190
1:52.77 steer 20986
1:52.78 steer 21663
1:52.79 steer 22367
1:52.80 steer 23025
1:52.81 steer 24110
1:52.82 steer 24569
1:52.83 steer 24977
1:52.84 steer 25679
1:52.85 steer 25945
1:52.86 steer 26199
1:52.87 steer 26376
1:52.88 steer 26516
1:52.89 steer 26628
1:52.90 steer 26791
1:52.91 steer 26862
1:52.93 steer 27014
1:52.94 steer 27112
1:52.96 steer 27243
1:53.39 steer 26787
1:53.40 steer 26073
1:53.41 steer 25259
1:53.42 steer 24323
1:53.43 steer 22431
1:53.44 steer 17706
1:53.45 steer 0
1:54.64 steer -2318
1:54.65 steer -4020
1:54.66 steer -5664
1:54.67 steer -8472
1:54.68 steer -9587
1:54.69 steer -10646
1:54.70 steer -11587
1:54.71 steer -12951
1:54.72 steer -13428
1:54.73 steer -13784
1:54.74 steer -14057
1:54.76 steer -13392
1:54.77 steer -12502
1:54.78 steer -11635
1:54.79 steer -10876
1:54.80 steer -9733
1:54.81 steer -9327
1:54.82 steer -8990
1:54.83 steer -8472
1:54.84 steer -8293
1:54.85 steer -8123
1:54.86 steer -7027
1:54.88 steer -6330
1:54.89 steer -5281
1:54.90 steer -2222
1:54.91 steer -735
1:54.92 steer 0
1:55.10-1:58.48 press up
1:57.28 steer 2763
1:57.29 steer 4011
1:57.30 steer 5254
1:57.31 steer 6398
1:57.32 steer 7940
1:57.33 steer 11387
1:57.34 steer 13298
1:57.35 steer 14908
1:57.36 steer 16195
1:57.37 steer 17238
1:57.38 steer 18718
1:57.39 steer 19676
1:57.41 steer 20011
1:57.42 steer 20456
1:57.43 steer 20608
1:57.45 steer 19250
1:57.46 steer 16087
1:57.47 steer 13488
1:57.48 steer 0
1:58.58-2:11.33 press up
1:59.05-1:59.21 press down
1:59.89 steer -14908
1:59.90 steer -16534
1:59.91 steer -39005
1:59.92 steer -41003
1:59.93 steer -60478
1:59.94 steer -65536
2:00.93 steer -65237
2:00.94 steer -64207
2:00.95 steer -62446
2:00.96 steer -57111
2:00.97 steer -54359
2:00.98 steer -52118
2:00.99 steer -48877
2:01.00 steer -47718
2:01.01 steer -46845
2:01.02 steer -46290
2:01.03 steer -45611
2:01.04 steer -45367
2:01.05 steer -45134
2:01.06 steer -44473
2:01.07 steer -42723
2:01.08 steer -19646
2:01.09 steer -17603
2:01.10 steer 0
2:01.50 steer 16481
2:01.51 steer 17495
2:01.52 steer 19199
2:01.54 steer 19887
2:01.55 steer 20954
2:01.56 steer 21332
2:01.57 steer 21913
2:01.58 steer 22151
2:01.59 steer 22355
2:01.60 steer 22534
2:01.61 steer 22791
2:01.63 steer 22956
2:01.71 steer 22704
2:01.72 steer 22204
2:01.73 steer 20910
2:01.74 steer 19440
2:01.75 steer 15137
2:01.76 steer 12309
2:01.77 steer 0
2:01.93 steer -3630
2:01.94 steer -5364
2:01.95 steer -8220
2:01.96 steer -9332
2:01.97 steer -10208
2:01.98 steer -10921
2:01.99 steer -11949
2:02.00 steer -12314
2:02.01 steer -12594
2:02.02 steer -12816
2:02.03 steer -12956
2:02.04 steer -11621
2:02.05 steer -9167
2:02.06 steer 0
2:02.23-2:02.54 press down
2:02.76 steer 1733
2:02.77 steer 4774
2:02.79 steer 7547
2:02.80 steer 8921
2:02.81 steer 10089
2:02.82 steer 11199
2:02.83 steer 12440
2:02.84 steer 14279
2:02.85 steer 14945
2:02.86 steer 15463
2:02.87 steer 16158
2:02.88 steer 16394
2:02.90 steer 16002
2:02.91 steer 13639
2:02.93 steer 8915
2:02.94 steer 6414
2:02.95 steer 2696
2:02.96 steer 1272
2:02.97 steer 0
2:03.41 steer -4208
2:03.42 steer -5917
2:03.43 steer -7414
2:03.44 steer -8639
2:03.45 steer -10401
2:03.46 steer -11041
2:03.47 steer -11538
2:03.48 steer -11951
2:03.49 steer -12520
2:03.50 steer -12736
2:03.51 steer -12894
2:03.52 steer -13020
2:03.53 steer -13149
2:03.54 steer -13392
2:03.55 steer -13522
2:03.56 steer -13731
2:03.57 steer -14176
2:03.58 steer -14385
2:03.59 steer -14603
2:03.60 steer -14869
2:03.61 steer -15385
2:03.62 steer -15740
2:03.63 steer -16064
2:03.64 steer -16348
2:03.65 steer -16667
2:03.66 steer -17013
2:03.67 steer -17672
2:03.68 steer -17963
2:03.69 steer -18259
2:03.70 steer -19007
2:03.71 steer -19644
2:03.72 steer -20323
2:03.73 steer -21023
2:03.74 steer -22289
2:03.75 steer -22883
2:03.76 steer -23566
2:03.77 steer -24154
2:03.78 steer -25069
2:03.79 steer -25422
2:03.80 steer -25894
2:03.82 steer -26220
2:03.83 steer -26316
2:03.85 steer -26440
2:03.88 steer -26553
2:04.00 steer -26057
2:04.01 steer -25711
2:04.02 steer -25144
2:04.03 steer -24131
2:04.04 steer -20484
2:04.05 steer -17979
2:04.06 steer -15188
2:04.07 steer -12263
2:04.08 steer 0
2:04.38 steer -14848
2:04.39 steer -16438
2:04.40 steer -19121
2:04.41 steer -35303
2:04.42 steer -37794
2:04.43 steer -39897
2:04.44 steer -44037
2:04.46 steer -48202
2:04.47 steer -49728
2:04.48 steer -50948
2:04.49 steer -51925
2:04.50 steer -52680
2:04.51 steer -53719
2:04.52 steer -53971
2:04.53 steer -53354
2:04.54 steer -51358
2:04.55 steer -49725
2:04.56 steer -47446
2:04.57 steer -45072
2:04.58 steer -42464
2:04.59 steer -36879
2:04.60 steer -34103
2:04.61 steer -18883
2:04.62 steer -16601
2:04.63 steer -14169
2:04.64 steer 0
2:04.73 steer 14213
2:04.74 steer 18777
2:04.75 steer 40131
2:04.76 steer 41698
2:04.77 steer 57521
2:04.78 steer 65536
2:06.35 steer 64967
2:06.36 steer 63352
2:06.37 steer 43471
2:06.38 steer 41643
2:06.39 steer 23686
2:06.40 steer 2056
2:06.41 steer 685
2:06.42 steer 0
2:06.68 steer -852
2:06.69 steer -3469
2:06.70 steer -6291
2:06.71 steer -22339
2:06.72 steer -22821
2:06.73 steer -23516
2:06.74 steer -25862
2:06.75 steer -27479
2:06.76 steer -29037
2:06.77 steer -30649
2:06.78 steer -32427
2:06.79 steer -35883
2:06.79-2:07.04 press down
2:06.80 steer -37457
2:06.81 steer -39899
2:06.82 steer -40762
2:06.83 steer -41464
2:06.84 steer -42026
2:06.85 steer -42849
2:06.86 steer -43133
2:06.87 steer -43361
2:06.88 steer -43544
2:06.89 steer -43691
2:06.90 steer -43808
2:06.91 steer -43952
2:06.93 steer -44030
2:06.94 steer -43672
2:06.95 steer -43005
2:06.96 steer -41718
2:06.97 steer -40376
2:06.98 steer -35906
2:06.99 steer -33083
2:07.00 steer -15724
2:07.01 steer -14995
2:07.02 steer -13137
2:07.03 steer -10889
2:07.04 steer -5857
2:07.05 steer -3639
2:07.06 steer -1696
2:07.07 steer 0
2:07.18 steer 2719
2:07.19 steer 19456
2:07.20 steer 20016
2:07.21 steer 20598
2:07.22 steer 21091
2:07.23 steer 21486
2:07.24 steer 21816
2:07.25 steer 22355
2:07.26 steer 22713
2:07.27 steer 25011
2:07.28 steer 40574
2:07.29 steer 42902
2:07.30 steer 63354
2:07.31 steer 65536
2:07.40 steer 61609
2:07.41 steer 40597
2:07.42 steer 37633
2:07.43 steer 11410
2:07.44 steer 0
2:07.66 steer -2935
2:07.67 steer -21775
2:07.68 steer -22346
2:07.69 steer -23844
2:07.70 steer -28388
2:07.71 steer -31241
2:07.72 steer -46409
2:07.73 steer -46934
2:07.74 steer -49251
2:07.75 steer -50803
2:07.76 steer -52599
2:07.77 steer -54129
2:07.78 steer -56512
2:07.79 steer -57366
2:07.80 steer -58049
2:07.81 steer -58595
2:07.82 steer -58939
2:07.83 steer -56833
2:07.84 steer -54838
2:07.85 steer -51925
2:07.86 steer -32548
2:07.87 steer -29718
2:07.88 steer -13025
2:07.89 steer -11876
2:07.90 steer -7435
2:07.91 steer -5270
2:07.92 steer -3451
2:07.93 steer -1866
2:07.94 steer 0
2:08.00 steer -1469
2:08.01 steer -21807
2:08.02 steer -24144
2:08.03 steer -26523
2:08.04 steer -29227
2:08.05 steer -34603
2:08.06 steer -36925
2:08.07 steer -39044
2:08.08 steer -40950
2:08.09 steer -42578
2:08.10 steer -44120
2:08.11 steer -46262
2:08.12 steer -48411
2:08.13 steer -52349
2:08.14 steer -53863
2:08.15 steer -55074
2:08.16 steer -56044
2:08.17 steer -57416
2:08.18 steer -57905
2:08.19 steer -58294
2:08.20 steer -58856
2:08.21 steer -59028
2:08.23 steer -58600
2:08.24 steer -58230
2:08.25 steer -57599
2:08.26 steer -57405
2:08.27 steer -57249
2:08.28 steer -57109
2:08.29 steer -56985
2:08.30 steer -57877
2:08.31 steer -65536
2:08.53 steer -64650
2:08.54 steer -62873
2:08.55 steer -57359
2:08.57 steer -36489
2:08.58 steer -20399
2:08.59 steer -18376
2:08.60 steer 0
2:09.18 steer -1153
2:09.19 steer -3646
2:09.20 steer -6291
2:09.21 steer -23011
2:09.22 steer -24390
2:09.23 steer -25977
2:09.24 steer -27745
2:09.25 steer -30509
2:09.26 steer -31516
2:09.27 steer -32346
2:09.28 steer -33576
2:09.29 steer -34035
2:09.30 steer -34321
2:09.32 steer -33479
2:09.33 steer -29638
2:09.34 steer -14477
2:09.35 steer -13373
2:09.36 steer -11279
2:09.37 steer -5825
2:09.38 steer -3485
2:09.39 steer -1570
2:09.40 steer 0
2:10.10 steer 18286
2:10.11 steer 35943
2:10.12 steer 37808
2:10.13 steer 53888
2:10.14 steer 65536
2:10.30 steer 64224
2:10.31 steer 38734
2:10.32 steer 22917
2:10.33 steer 19961
2:10.34 steer 0
2:10.38 steer 9839
2:10.39 steer 12323
2:10.40 steer 39500
2:10.41 steer 65536
2:10.64 steer 65208
2:10.65 steer 62625
2:10.66 steer 34759
2:10.67 steer 0
2:10.97 steer 20635
2:10.98 steer 21782
2:10.99 steer 38159
2:11.00 steer 40503
2:11.01 steer 65214
2:11.02 steer 65536
2:11.12 steer 64955
2:11.13 steer 62240
2:11.14 steer 35342
2:11.15 steer 0
2:11.16 steer -7541
2:11.17 steer -22821
2:11.18 steer -25571
2:11.19 steer -65536
2:11.41-2:14.99 press up
2:11.63 steer -65285
2:11.64 steer -64267
2:11.65 steer -59721
2:11.66 steer -43175
2:11.67 steer -41821
2:11.68 steer -38035
2:11.69 steer -36207
2:11.70 steer -34312
2:11.71 steer -30936
2:11.72 steer -29342
2:11.73 steer -27493
2:11.74 steer -25133
2:11.75 steer -22222
2:11.76 steer -2912
2:11.77 steer 0
2:12.02 steer -13855
2:12.03 steer -15243
2:12.04 steer -17408
2:12.05 steer -20016
2:12.06 steer -24500
2:12.07 steer -26238
2:12.08 steer -27890
2:12.09 steer -29211
2:12.10 steer -31154
2:12.11 steer -31885
2:12.12 steer -32470
2:12.13 steer -32924
2:12.14 steer -33555
2:12.15 steer -33780
2:12.16 steer -33959
2:12.17 steer -34103
2:12.18 steer -34218
2:12.19 steer -34383
2:12.21 steer -34480
2:12.24 steer -34622
2:12.25 steer -34750
2:12.26 steer -34906
2:12.27 steer -35835
2:12.28 steer -36693
2:12.29 steer -37509
2:12.30 steer -38427
2:12.31 steer -40195
2:12.33 steer -41510
2:12.34 steer -42021
2:12.35 steer -42432
2:12.36 steer -43010
2:12.37 steer -43182
2:12.38 steer -43347
2:12.39 steer -43491
2:12.40 steer -43711
2:12.42 steer -43854
2:12.43 steer -43936
2:12.45 steer -44108
2:12.47 steer -44179
2:12.52 steer -44344
2:12.53 steer -44847
2:12.54 steer -45363
2:12.55 steer -45920
2:12.56 steer -46528
2:12.57 steer -47627
2:12.58 steer -48074
2:12.59 steer -49388
2:12.60 steer -50129
2:12.61 steer -50801
2:12.62 steer -51404
2:12.63 steer -51861
2:12.64 steer -52216
2:12.65 steer -52721
2:12.66 steer -52888
2:12.67 steer -52391
2:12.69 steer -50668
2:12.70 steer -49060
2:12.71 steer -30000
2:12.72 steer -28539
2:12.73 steer -25580
2:12.74 steer -4263
2:12.75 steer -2761
2:12.76 steer -1506
2:12.77 steer 0
2:12.84 steer -680
2:12.85 steer -3566
2:12.86 steer -22470
2:12.87 steer -23977
2:12.88 steer -25443
2:12.89 steer -26798
2:12.90 steer -27961
2:12.91 steer -29633
2:12.92 steer -30227
2:12.93 steer -30702
2:12.94 steer -31388
2:12.95 steer -31631
2:12.97 steer -30874
2:12.98 steer -27296
2:12.99 steer -24477
2:13.00 steer -6362
2:13.01 steer -4999
2:13.02 steer -1781
2:13.03 steer 0
2:13.20 steer -926
2:13.21 steer -3529
2:13.22 steer -6146
2:13.23 steer -11229
2:13.24 steer -13449
2:13.25 steer -15447
2:13.26 steer -17277
2:13.27 steer -19316
2:13.28 steer -24631
2:13.29 steer -40851
2:13.30 steer -43049
2:13.31 steer -44267
2:13.32 steer -45386
2:13.33 steer -46322
2:13.34 steer -47017
2:13.35 steer -47585
2:13.36 steer -48407
2:13.37 steer -48698
2:13.38 steer -48904
2:13.39 steer -49069
2:13.40 steer -49331
2:13.41 steer -49436
2:13.43 steer -49576
2:13.54 steer -49198
2:13.64 steer -48948
2:13.65 steer -48790
2:13.66 steer -48478
2:13.67 steer -47991
2:13.68 steer -47443
2:13.69 steer -45842
2:13.70 steer -44698
2:13.71 steer -43218
2:13.72 steer -41721
2:13.73 steer -37909
2:13.74 steer -35337
2:13.75 steer -32534
2:13.76 steer -15917
2:13.77 steer -15396
2:13.78 steer -14165
2:13.79 steer -13669
2:13.80 steer -13272
2:13.81 steer -12715
2:13.82 steer -12548
2:13.83 steer -12415
2:13.84 steer -13685
2:13.85 steer -15672
2:13.86 steer -18149
2:13.87 steer -20915
2:13.88 steer -26101
2:13.89 steer -28353
2:13.90 steer -30381
2:13.92 steer -33535
2:13.93 steer -34693
2:13.94 steer -36422
2:13.95 steer -37044
2:13.96 steer -37528
2:13.97 steer -37927
2:13.98 steer -38489
2:13.99 steer -38684
2:14.00 steer -38840
2:14.01 steer -38964
2:14.04 steer -37890
2:14.05 steer -37415
