0.00-38.12 press up
45.81 steer -63118
45.82 steer -61115
45.83 steer -57437
45.84 steer -56073
45.85 steer -54995
45.86 steer -54606
45.87 steer -55886
45.88 steer -57124
45.89 steer -65536
45.98 steer -65280
45.99 steer -64360
46.00 steer -64004
46.01 steer -63707
46.02 steer -63482
46.03 steer -63158
46.04 steer -62902
46.05 steer -62375
46.06 steer -61302
46.07 steer -57509
46.08 steer -55315
46.09 steer -53484
46.10 steer -52006
46.11 steer -49879
46.12 steer -49135
46.13 steer -48642
46.14 steer -48426
46.15 steer -48355
46.23 steer -48691
46.24 steer -49293
46.25 steer -50286
46.26 steer -51655
46.27 steer -55466
46.28 steer -65536
46.89 steer -65087
46.90 steer -29877
46.91 steer -3469
46.92 steer -1734
46.93 steer 0
47.03 steer -19763
47.04 steer -38626
47.05 steer -41330
47.06 steer -61631
47.07 steer -65536
47.23 steer -38181
47.24 steer -15850
47.25 steer 0
47.38 steer -31503
47.39 steer -33966
47.40 steer -53564
47.41 steer -54946
47.42 steer -65536
47.48 steer -64022
47.49 steer -45853
47.50 steer -23619
47.51 steer 0
47.68 steer -16918
47.69 steer -38061
47.70 steer -61635
47.71 steer -65536
47.85 steer -64869
47.86 steer -49164
47.87 steer -22254
47.88 steer 0
48.09 steer -10874
48.10 steer -30688
48.12 steer -65536
48.31 steer -63164
48.32 steer -42237
48.33 steer -39837
48.34 steer -17147
48.35 steer 0
48.63 steer -11669
48.64 steer -47635
48.65 steer -50317
48.66 steer -65536
48.78 steer -63844
48.79 steer -13836
48.80 steer 0
49.07 steer -16376
49.08 steer -35666
49.09 steer -53626
49.10 steer -65536
49.23 steer -48844
49.24 steer -23070
49.25 steer 0
49.55 steer -14494
49.56 steer -30337
49.57 steer -48851
49.58 steer -51740
49.59 steer -65536
49.71 steer -40724
49.72 steer -21039
49.73 steer -2774
49.74 steer -1069
49.75 steer 0
49.98 steer -22779
49.99 steer -56246
50.00 steer -65536
50.11 steer -48082
50.12 steer -28390
50.13 steer -6294
50.14 steer -3780
50.15 steer 0
50.38 steer -21347
50.39 steer -38255
50.40 steer -63358
50.41 steer -65536
50.49 steer -63880
50.50 steer -41224
50.51 steer -4334
50.52 steer -2274
50.53 steer 0
50.66 steer -13685
50.67 steer -33208
50.68 steer -34783
50.69 steer -37110
50.70 steer -42490
50.71 steer -44908
50.72 steer -46906
50.73 steer -48506
50.74 steer -49795
50.75 steer -51655
50.76 steer -51906
50.78 steer -50475
50.79 steer -48888
50.80 steer -44095
50.81 steer -28190
50.82 steer -25988
50.83 steer -7398
50.84 steer -5034
50.85 steer -2991
50.86 steer -1198
50.87 steer 0
51.00 steer 14063
51.01 steer 16127
51.02 steer 36864
51.03 steer 60146
51.04 steer 65536
51.20 steer 65218
51.21 steer 63029
51.22 steer 43368
51.23 steer 18614
51.24 steer 16083
51.25 steer 0
51.35 steer 21641
51.36 steer 44339
51.37 steer 46244
51.38 steer 65536
51.59 steer 62873
51.60 steer 41704
51.61 steer 39137
51.62 steer 15818
51.63 steer 0
51.75 steer 18381
51.76 steer 38986
51.77 steer 40819
51.78 steer 58393
51.80 steer 65536
51.84 steer 64444
51.85 steer 49671
51.86 steer 47784
51.87 steer 30803
51.88 steer 14954
51.89 steer 13176
51.90 steer 10500
51.91 steer 0
52.24 steer -16698
52.25 steer -19361
52.26 steer -48059
52.28 steer -65536
52.32 press up
52.84-53.15 press down
54.91 steer -64867
54.92 steer -42284
54.93 steer -40704
54.94 steer -38199
54.95 steer -17112
54.96 steer 0
55.05 steer 14801
55.06 steer 15598
55.07 steer 19499
55.08 steer 21547
55.09 steer 23188
55.10 steer 23830
55.11 steer 22810
55.12 steer 3262
55.13 steer 1931
55.14 steer 0
55.26 steer 1938
55.27 steer 5351
55.28 steer 6616
55.29 steer 7627
55.30 steer 8314
55.31 steer 7894
55.32 steer 5607
55.33 steer 4138
55.34 steer 2485
55.35 steer 0
55.46 steer 18725
55.47 steer 39117
55.48 steer 40953
55.49 steer 43824
55.50 steer 62304
55.51 steer 65536
55.56 steer 64082
55.57 steer 48368
55.58 steer 46466
55.59 steer 27025
55.60 steer 10180
55.61 steer 8878
55.62 steer 7031
55.63 steer 4129
55.64 steer 4054
55.65 steer 5218
55.66 steer 7640
55.67 steer 26005
55.68 steer 42888
55.69 steer 44217
55.70 steer 46802
55.71 steer 62427
55.72 steer 65536
56.83 steer 63218
56.84 steer 38339
56.85 steer 20281
56.86 steer 17461
56.87 steer 0
56.92 steer -2276
56.93 steer -4507
56.94 steer -6736
56.95 steer -10754
56.96 steer -12858
56.97 steer -14605
56.98 steer -15990
56.99 steer -17983
57.00 steer -18667
57.02 steer -18296
57.03 steer -17385
57.04 steer -774
57.05 steer 0
57.17 steer 1216
57.18 steer 4096
57.19 steer 19241
57.20 steer 20270
57.21 steer 21132
57.22 steer 21823
57.23 steer 22105
57.24 steer 6085
57.25 steer 4816
57.26 steer 2818
57.27 steer 0
57.32 steer -13747
57.33 steer -15054
57.34 steer -17543
57.35 steer -20110
57.36 steer -37315
57.37 steer -38248
57.38 steer -39577
57.39 steer -40793
57.40 steer -42601
57.41 steer -43250
57.42 steer -43679
57.43 steer -41773
57.44 steer -38957
57.45 steer -15456
57.46 steer -13141
57.47 steer 0
57.83 steer -15263
57.84 steer -15667
57.85 steer -17083
57.86 steer -18414
57.87 steer -21839
57.88 steer -23256
57.89 steer -24490
57.90 steer -25501
57.91 steer -26968
57.92 steer -27483
57.93 steer -27910
57.94 steer -28250
57.95 steer -28534
57.96 steer -27861
57.97 steer -25992
57.98 steer -23683
57.99 steer -6347
58.00 steer -3100
58.01 steer -1427
58.02 steer 0
58.09 steer -20467
58.10 steer -22336
58.11 steer -39826
58.12 steer -40206
58.13 steer -41117
58.14 steer -42075
58.15 steer -43897
58.16 steer -44579
58.17 steer -45124
58.18 steer -45559
58.19 steer -45908
58.20 steer -45366
58.21 steer -43688
58.22 steer -25261
58.23 steer -3794
58.24 steer -2225
58.25 steer -936
58.26 steer 0
58.32 steer -18287
58.33 steer -19279
58.34 steer -20959
58.35 steer -23581
58.36 steer -24510
58.37 steer -25130
58.38 steer -23761
58.39 steer -21692
58.40 steer -4036
58.41 steer -2229
58.42 steer 0
58.48 steer 15227
58.49 steer 17112
58.50 steer 19812
58.51 steer 24456
58.52 steer 26128
58.53 steer 27450
58.54 steer 28441
58.55 steer 28217
58.56 steer 27437
58.57 steer 26517
58.58 steer 25499
58.59 steer 23208
58.60 steer 21352
58.61 steer 6100
58.62 steer 5034
58.63 steer 1405
58.64 steer 0
58.74 steer 11694
58.75 steer 13087
58.76 steer 18199
58.77 steer 21081
58.78 steer 23625
58.79 steer 38870
58.80 steer 40781
58.81 steer 43504
58.82 steer 60866
58.83 steer 65536
59.04 steer 64293
59.05 steer 49097
59.06 steer 47130
59.07 steer 29654
59.08 steer 10178
59.09 steer 8918
59.10 steer 7118
59.11 steer 3031
59.12 steer 1551
59.13 steer 1354
59.14 steer 1927
59.15 steer 2878
59.16 steer 22481
59.17 steer 24596
59.18 steer 43710
59.19 steer 48182
59.20 steer 63098
59.21 steer 65536
59.24 steer 64853
59.25 steer 62738
59.26 steer 45215
59.27 steer 42844
59.28 steer 3860
59.29 steer 1789
59.29-59.40 press down
59.30 steer 0
59.31 steer -16858
59.32 steer -19452
59.33 steer -40621
59.34 steer -42221
59.35 steer -60000
59.36 steer -60922
59.37 steer -65536
59.96 steer -65260
59.97 steer -63438
59.98 steer -39788
59.99 steer -37706
1:00.00 steer -16921
1:00.01 steer -14136
1:00.02 steer 0
1:00.22 steer 1482
1:00.23 steer 19950
1:00.24 steer 22539
1:00.25 steer 38544
1:00.26 steer 38808
1:00.27 steer 41217
1:00.28 steer 42833
1:00.29 steer 44755
1:00.30 steer 46686
1:00.31 steer 51093
1:00.32 steer 53088
1:00.33 steer 54986
1:00.34 steer 56622
1:00.35 steer 65536
1:00.41 steer 64998
1:00.42 steer 63333
1:00.43 steer 42484
1:00.44 steer 40948
1:00.45 steer 38524
1:00.46 steer 35692
1:00.47 steer 31412
1:00.48 steer 31103
1:00.49 steer 32408
1:00.50 steer 34912
1:00.51 steer 54624
1:00.52 steer 65536
1:00.82 steer 65073
1:00.83 steer 46844
1:00.84 steer 44513
1:00.85 steer 24230
1:00.86 steer 22205
1:00.87 steer 3158
1:00.88 steer 1469
1:00.89 steer 0
1:01.09 steer 14838
1:01.10 steer 16285
1:01.11 steer 33632
1:01.12 steer 35997
1:01.13 steer 38746
1:01.14 steer 53944
1:01.17 steer 53017
1:01.18 steer 50860
1:01.19 steer 33868
1:01.20 steer 29641
1:01.21 steer 11914
1:01.22 steer 10589
1:01.23 steer 5951
1:01.24 steer 3598
1:01.25 steer 1467
1:01.26 steer 0
1:01.41 steer 11163
1:01.42 steer 13074
1:01.43 steer 32594
1:01.44 steer 34586
1:01.45 steer 37170
1:01.46 steer 39659
1:01.47 steer 43939
1:01.48 steer 45522
1:01.49 steer 46379
1:01.50 steer 45999
1:01.51 steer 41757
1:01.52 steer 22685
1:01.53 steer 21563
1:01.54 steer 19321
1:01.55 steer 725
1:01.56 steer 0
1:01.67 steer 17283
1:01.68 steer 19423
1:01.69 steer 39110
1:01.70 steer 40826
1:01.71 steer 63027
1:01.72 steer 65536
1:01.78 steer 64853
1:01.79 steer 62384
1:01.80 steer 40690
1:01.81 steer 20130
1:01.82 steer 17954
1:01.83 steer 0
1:02.02 steer 2962
1:02.03 steer 21810
1:02.04 steer 23739
1:02.05 steer 39177
1:02.06 steer 40999
1:02.07 steer 56295
1:02.08 steer 65536
1:02.17 steer 63809
1:02.18 steer 47502
1:02.19 steer 45637
1:02.20 steer 25136
1:02.21 steer 6389
1:02.22 steer 5320
1:02.23 steer 1747
1:02.24 steer 0
1:02.29 steer 1696
1:02.30 steer 4156
1:02.31 steer 18801
1:02.32 steer 22554
1:02.33 steer 39117
1:02.34 steer 40188
1:02.35 steer 58322
1:02.36 steer 59458
1:02.37 steer 65536
1:02.42 steer 64042
1:02.43 steer 44828
1:02.44 steer 24834
1:02.45 steer 22945
1:02.46 steer 6138
1:02.47 steer 2911
1:02.48 steer 769
1:02.49 steer 0
1:02.75 steer -16345
1:02.76 steer -18550
1:02.77 steer -20812
1:02.78 steer -22974
1:02.79 steer -27790
1:02.80 steer -30017
1:02.81 steer -31923
1:02.82 steer -33475
1:02.83 steer -34717
1:02.84 steer -36137
1:02.85 steer -34881
1:02.86 steer -18601
1:02.87 steer 0
1:03.12 steer 1585
1:03.13 steer 4376
1:03.14 steer 24308
1:03.15 steer 28928
1:03.16 steer 48355
1:03.17 steer 49628
1:03.18 steer 52124
1:03.19 steer 65536
1:03.25 steer 64369
1:03.26 steer 61586
1:03.27 steer 40048
1:03.28 steer 20661
1:03.29 steer 18912
1:03.30 steer 3691
1:03.31 steer 2251
1:03.32 steer 0
1:03.60 steer 1038
1:03.61 steer 2000
1:03.62 steer 2891
1:03.63 steer 6320
1:03.64 steer 8769
1:03.65 steer 11498
1:03.66 steer 26781
1:03.67 steer 28785
1:03.68 steer 29654
1:03.69 steer 30374
1:03.70 steer 30966
1:03.71 steer 31423
1:03.72 steer 32083
1:03.73 steer 32332
1:03.74 steer 32530
1:03.75 steer 32857
1:03.76 steer 33030
1:03.77 steer 33250
1:03.78 steer 33519
1:03.79 steer 34066
1:03.80 steer 35475
1:03.81 steer 36188
1:03.82 steer 36759
1:03.83 steer 37599
1:03.84 steer 37966
1:03.85 steer 38446
1:03.86 steer 39121
1:03.87 steer 39859
1:03.88 steer 41381
1:03.89 steer 41984
1:03.90 steer 42439
1:03.91 steer 43084
1:03.92 steer 43319
1:03.95 steer 43048
1:03.96 steer 42908
1:03.97 steer 42677
1:03.98 steer 42321
1:03.99 steer 41710
1:04.00 steer 41495
1:04.01 steer 41321
1:04.02 steer 41197
1:04.04 steer 41055
1:04.05 steer 40975
1:04.11 steer 41541
1:04.12 steer 41915
1:04.13 steer 42424
1:04.14 steer 43135
1:04.15 steer 45250
1:04.16 steer 46750
1:04.17 steer 48293
1:04.18 steer 50179
1:04.19 steer 53586
1:04.20 steer 55291
1:04.21 steer 56875
1:04.22 steer 65536
1:04.66 steer 64915
1:04.67 steer 47806
1:04.68 steer 25101
1:04.69 steer 22496
1:04.70 steer 3378
1:04.71 steer 0
1:04.73 steer -2927
1:04.74 steer -4369
1:04.75 steer -23805
1:04.76 steer -25054
1:04.77 steer -27552
1:04.78 steer -43684
1:04.79 steer -48142
1:04.80 steer -65536
1:04.86 steer -64558
1:04.87 steer -16887
1:04.88 steer 0
1:05.38 steer 14312
1:05.39 steer 34757
1:05.40 steer 36688
1:05.41 steer 51906
1:05.42 steer 53580
1:05.43 steer 65536
1:05.61 steer 65293
1:05.62 steer 63962
1:05.63 steer 43350
1:05.64 steer 41359
1:05.65 steer 23110
1:05.66 steer 21232
1:05.67 steer 2640
1:05.68 steer 1016
1:05.69 steer 0
1:05.93 steer 21167
1:05.94 steer 23854
1:05.95 steer 50042
1:05.96 steer 65536
1:06.14 steer 65007
1:06.15 steer 62633
1:06.16 steer 38392
1:06.17 steer 14129
1:06.18 steer 11445
1:06.19 steer 0
1:06.23 steer -13143
1:06.24 steer -16603
1:06.25 steer -31557
1:06.26 steer -33359
1:06.27 steer -55529
1:06.28 steer -56757
1:06.29 steer -65536
1:06.51 steer -39621
1:06.52 steer -15498
1:06.53 steer 0
1:06.56 steer 12921
1:06.57 steer 38326
1:06.58 steer 40228
1:06.59 steer 55000
1:06.60 steer 65536
1:06.91-1:07.00 press down
1:07.35 steer 65138
1:07.36 steer 45064
1:07.37 steer 42813
1:07.38 steer 20754
1:07.39 steer 18463
1:07.40 steer 0
1:07.52 steer 11767
1:07.53 steer 13727
1:07.54 steer 33341
1:07.55 steer 54391
1:07.56 steer 56193
1:07.57 steer 65536
1:07.63 steer 62367
1:07.64 steer 45195
1:07.65 steer 43899
1:07.66 steer 41321
1:07.67 steer 22710
1:07.68 steer 6314
1:07.69 steer 5198
1:07.70 steer 3389
1:07.71 steer 1680
1:07.72 steer 0
1:07.83 steer 17043
1:07.84 steer 18699
1:07.85 steer 34539
1:07.86 steer 36023
1:07.87 steer 40759
1:07.88 steer 42961
1:07.89 steer 44748
1:07.90 steer 46166
1:07.91 steer 46637
1:07.92 steer 45106
1:07.93 steer 42619
1:07.94 steer 24721
1:07.95 steer 21199
1:07.96 steer 5740
1:07.97 steer 5005
1:07.98 steer 3845
1:07.99 steer 2202
1:08.00 steer 0
1:08.26 steer 718
1:08.27 steer 21954
1:08.28 steer 41497
1:08.29 steer 43221
1:08.30 steer 60144
1:08.31 steer 65536
1:08.43 steer 64484
1:08.44 steer 61927
1:08.45 steer 44208
1:08.46 steer 42955
1:08.47 steer 22845
1:08.48 steer 22083
1:08.49 steer 21454
1:08.50 steer 20976
1:08.51 steer 22543
1:08.52 steer 24690
1:08.53 steer 27597
1:08.54 steer 43635
1:08.55 steer 44475
1:08.56 steer 47471
1:08.57 steer 50071
1:08.58 steer 65536
1:09.54 steer 65031
1:09.55 steer 46482
1:09.56 steer 44910
1:09.57 steer 28994
1:09.58 steer 27199
1:09.59 steer 24483
1:09.60 steer 5065
1:09.61 steer 3474
1:09.62 steer 1782
1:09.63 steer 0
1:09.72 steer 18436
1:09.73 steer 19647
1:09.74 steer 22194
1:09.75 steer 39355
1:09.76 steer 40937
1:09.77 steer 42664
1:09.78 steer 44715
1:09.79 steer 46644
1:09.80 steer 50437
1:09.81 steer 51851
1:09.82 steer 52982
1:09.83 steer 53862
1:09.84 steer 53084
1:09.85 steer 51566
1:09.86 steer 49071
1:09.87 steer 31048
1:09.88 steer 28241
1:09.89 steer 8043
1:09.90 steer 7154
1:09.91 steer 3289
1:09.92 steer 1298
1:09.93 steer 0
1:10.05 steer 13905
1:10.06 steer 15376
1:10.07 steer 30381
1:10.08 steer 34475
1:10.09 steer 49444
1:10.10 steer 50415
1:10.11 steer 52106
1:10.12 steer 55664
1:10.13 steer 56984
1:10.14 steer 58040
1:10.15 steer 58520
1:10.16 steer 56211
1:10.17 steer 53791
1:10.18 steer 37899
1:10.19 steer 18572
1:10.20 steer 16112
1:10.21 steer 0
1:10.50 steer 1245
1:10.51 steer 6280
1:10.52 steer 8416
1:10.53 steer 10138
1:10.54 steer 11449
1:10.55 steer 11563
1:10.56 steer 9169
1:10.57 steer 7345
1:10.58 steer 5267
1:10.59 steer 3247
1:10.60 steer 0
1:10.81 steer 1487
1:10.82 steer 4311
1:10.83 steer 21007
1:10.84 steer 24228
1:10.85 steer 25883
1:10.86 steer 27234
1:10.87 steer 28177
1:10.88 steer 26539
1:10.89 steer 24065
1:10.90 steer 6216
1:10.91 steer 4547
1:10.92 steer 2725
1:10.93 steer 938
1:10.94 steer 0
1:11.18 steer -14694
1:11.19 steer -18292
1:11.20 steer -32868
1:11.21 steer -34430
1:11.22 steer -36784
1:11.23 steer -52864
1:11.24 steer -54595
1:11.25 steer -65536
1:12.25 steer -62682
1:12.26 steer -37746
1:12.27 steer -16690
1:12.27-1:12.38 press down
1:12.28 steer -15067
1:12.29 steer -12249
1:12.30 steer 0
1:12.62 steer 1127
1:12.63 steer 1747
1:12.64 steer 4360
1:12.65 steer 6500
1:12.66 steer 8969
1:12.67 steer 11861
1:12.68 steer 28623
1:12.69 steer 30292
1:12.70 steer 32528
1:12.71 steer 48639
1:12.72 steer 50673
1:12.73 steer 53420
1:12.74 steer 65536
1:13.32 steer 65024
1:13.33 steer 49962
1:13.34 steer 47655
1:13.35 steer 22454
1:13.36 steer 4378
1:13.37 steer 3091
1:13.38 steer 1227
1:13.39 steer 0
1:13.43 steer 21461
1:13.44 steer 23968
1:13.45 steer 45368
1:13.46 steer 46904
1:13.47 steer 51877
1:13.48 steer 54540
1:13.49 steer 65536
1:13.91 steer 64607
1:13.92 steer 62235
1:13.93 steer 41957
1:13.94 steer 40046
1:13.95 steer 19854
1:13.96 steer 15572
1:13.97 steer 12685
1:13.98 steer 10056
1:13.99 steer 7727
1:14.00 steer 4894
1:14.01 steer 4769
1:14.02 steer 6058
1:14.03 steer 8605
1:14.04 steer 29770
1:14.05 steer 45653
1:14.06 steer 47322
1:14.07 steer 65536
1:14.12 steer 62322
1:14.13 steer 47695
1:14.14 steer 46282
1:14.15 steer 27863
1:14.16 steer 26277
1:14.17 steer 23912
1:14.18 steer 6289
1:14.19 steer 5769
1:14.20 steer 2800
1:14.21 steer 1211
1:14.22 steer 0
1:14.34 steer 20892
1:14.35 steer 39312
1:14.36 steer 40355
1:14.37 steer 41664
1:14.38 steer 42804
1:14.39 steer 43728
1:14.40 steer 42893
1:14.41 steer 40233
1:14.42 steer 22696
1:14.43 steer 19152
1:14.44 steer 4131
1:14.45 steer 3318
1:14.46 steer 1798
1:14.47 steer 0
1:14.61 steer 16027
1:14.62 steer 17725
1:14.63 steer 33137
1:14.64 steer 36350
1:14.65 steer 38170
1:14.66 steer 39666
1:14.67 steer 41508
1:14.68 steer 41226
1:14.69 steer 39953
1:14.70 steer 38135
1:14.71 steer 35517
1:14.72 steer 19250
1:14.73 steer 17263
1:14.74 steer 14594
1:14.75 steer 0
1:14.89 steer 13518
1:14.90 steer 14478
1:14.91 steer 16032
1:14.92 steer 16585
1:14.93 steer 17001
1:14.95 steer 12281
1:14.96 steer 9807
1:14.97 steer 6991
1:14.98 steer 4409
1:14.99 steer 2122
1:15.00 steer 0
1:15.36 steer 14389
1:15.37 steer 15472
1:15.38 steer 17305
1:15.39 steer 20792
1:15.40 steer 22032
1:15.41 steer 22608
1:15.43 steer 18301
1:15.44 steer 15527
1:15.45 steer 12927
1:15.46 steer 10245
1:15.47 steer 7336
1:15.48 steer 2429
1:15.49 steer 0
1:15.63 steer -5265
1:15.64 steer -7556
1:15.65 steer -9500
1:15.66 steer -11241
1:15.67 steer -13783
1:15.68 steer -14692
1:15.69 steer -15407
1:15.70 steer -15894
1:15.71 steer -15258
1:15.72 steer -13452
1:15.73 steer -10767
1:15.74 steer 0
1:15.92 steer -1760
1:15.93 steer -3469
1:15.94 steer -4849
1:15.95 steer -5951
1:15.96 steer -7552
1:15.97 steer -8065
1:15.99 steer -4380
1:16.00 steer -2447
1:16.01 steer -687
1:16.02 steer 0
1:16.23 steer 18592
1:16.24 steer 19252
1:16.25 steer 20303
1:16.26 steer 21305
1:16.27 steer 22872
1:16.28 steer 23414
1:16.29 steer 23754
1:16.30 steer 23879
1:16.31 steer 23143
1:16.32 steer 20732
1:16.33 steer 18719
1:16.34 steer 16181
1:16.35 steer 10898
1:16.36 steer 0
1:16.55 steer 1700
1:16.56 steer 5694
1:16.57 steer 8074
1:16.58 steer 10220
1:16.59 steer 13429
1:16.60 steer 14612
1:16.61 steer 15572
1:16.62 steer 16325
1:16.63 steer 16941
1:16.64 steer 17801
1:16.65 steer 18067
1:16.66 steer 18214
1:16.67 steer 18319
1:16.68 steer 17821
1:16.69 steer 17274
1:16.70 steer 16838
1:16.71 steer 16503
1:16.72 steer 16061
1:16.74 steer 16450
1:16.75 steer 16934
1:16.76 steer 19307
1:16.77 steer 21205
1:16.78 steer 23512
1:16.79 steer 41693
1:16.80 steer 42813
1:16.81 steer 44550
1:16.82 steer 47042
1:16.83 steer 52162
1:16.84 steer 54422
1:16.85 steer 56491
1:16.86 steer 65536
1:17.07 steer 65135
1:17.08 steer 63902
1:17.09 steer 61855
1:17.10 steer 59091
1:17.11 steer 43059
1:17.12 steer 42437
1:17.14 steer 43615
1:17.15 steer 45679
1:17.16 steer 65536
1:17.51-1:17.68 press down
1:20.62 steer 65127
1:20.63 steer 62513
1:20.64 steer 24141
1:20.65 steer 21770
1:20.66 steer 4423
1:20.67 steer 0
1:20.69 steer -3049
1:20.70 steer -3491
1:20.71 steer -4194
1:20.73 steer -2860
1:20.74 steer -1014
1:20.75 steer 0
1:20.76 steer 3747
1:20.77 steer 4285
1:20.78 steer 6409
1:20.79 steer 22690
1:20.80 steer 24790
1:20.81 steer 27674
1:20.82 steer 43775
1:20.83 steer 46764
1:20.84 steer 62047
1:20.85 steer 65536
1:21.18 steer 64082
1:21.19 steer 46426
1:21.20 steer 19447
1:21.21 steer 16870
1:21.22 steer 0
1:21.24 steer -10047
1:21.25 steer -12038
1:21.26 steer -30199
1:21.27 steer -48951
1:21.28 steer -50546
1:21.29 steer -53351
1:21.30 steer -65536
1:21.38 steer -50555
1:21.39 steer -17292
1:21.40 steer -14536
1:21.41 steer 0
1:21.46 steer 767
1:21.47 steer 5791
1:21.48 steer 7658
1:21.49 steer 9125
1:21.50 steer 9769
1:21.51 steer 7369
1:21.52 steer 5251
1:21.53 steer 3167
1:21.54 steer 1171
1:21.55 steer 0
1:21.93-1:22.04 press down
1:22.28 steer -17327
1:22.29 steer -18432
1:22.30 steer -20314
1:22.31 steer -22183
1:22.32 steer -25016
1:22.33 steer -26210
1:22.34 steer -27339
1:22.35 steer -28494
1:22.36 steer -30626
1:22.37 steer -31566
1:22.38 steer -32341
1:22.39 steer -33448
1:22.40 steer -33848
1:22.41 steer -34168
1:22.42 steer -34412
1:22.43 steer -33512
1:22.44 steer -32341
1:22.45 steer -16278
1:22.46 steer -14263
1:22.47 steer 0
1:22.63 steer -3140
1:22.64 steer -4891
1:22.65 steer -6920
1:22.66 steer -8878
1:22.67 steer -11025
1:22.68 steer -15705
1:22.69 steer -18145
1:22.70 steer -20172
1:22.71 steer -23503
1:22.72 steer -24799
1:22.73 steer -26010
1:22.74 steer -27292
1:22.75 steer -31221
1:22.76 steer -33306
1:22.77 steer -36079
1:22.78 steer -53042
1:22.79 steer -56249
1:22.80 steer -65536
1:23.00 steer -64829
1:23.01 steer -63211
1:23.02 steer -60844
1:23.03 steer -45137
1:23.04 steer -43293
1:23.05 steer -42493
1:23.06 steer -41879
1:23.07 steer -42364
1:23.08 steer -43695
1:23.09 steer -45588
1:23.10 steer -47948
1:23.11 steer -65536
1:24.77 steer -44617
1:24.78 steer -27210
1:24.79 steer -7703
1:24.80 steer -5098
1:24.81 steer -2865
1:24.82 steer -838
1:24.83 steer 0
1:25.16 steer -814
1:25.17 steer -1436
1:25.19 steer 0
1:25.32 steer 1634
1:25.33 steer 3765
1:25.34 steer 6578
1:25.35 steer 24485
1:25.36 steer 25114
1:25.37 steer 26337
1:25.38 steer 27608
1:25.39 steer 30361
1:25.40 steer 32112
1:25.40-1:25.52 press down
1:25.41 steer 34228
1:25.42 steer 36790
1:25.43 steer 42299
1:25.44 steer 58120
1:25.45 steer 58966
1:25.46 steer 65536
1:26.53 steer 65058
1:26.54 steer 63609
1:26.55 steer 60880
1:26.56 steer 42041
1:26.57 steer 26743
1:26.58 steer 25148
1:26.59 steer 4425
1:26.60 steer 3594
1:26.61 steer 2338
1:26.62 steer 871
1:26.63 steer 0
1:26.87 steer -1814
1:26.88 steer -3536
1:26.89 steer -5503
1:26.90 steer -7583
1:26.91 steer -12332
1:26.92 steer -27965
1:26.93 steer -28328
1:26.94 steer -28983
1:26.95 steer -31603
1:26.96 steer -33077
1:26.97 steer -34559
1:26.98 steer -35835
1:26.99 steer -37906
1:27.00 steer -38766
1:27.01 steer -39517
1:27.02 steer -40219
1:27.03 steer -41301
1:27.04 steer -41686
1:27.05 steer -41993
1:27.06 steer -42161
1:27.08 steer -38230
1:27.09 steer -15027
1:27.10 steer -12696
1:27.11 steer 0
1:27.18 steer 2002
1:27.19 steer 5569
1:27.20 steer 6903
1:27.21 steer 7969
1:27.21-1:27.31 press down
1:27.22 steer 8429
1:27.23 steer 5794
1:27.24 steer 3400
1:27.25 steer 1105
1:27.26 steer 0
1:27.32 steer -1387
1:27.33 steer -2494
1:27.34 steer -3234
1:27.35 steer -1478
1:27.36 steer 0
1:27.39 steer 7560
1:27.40 steer 38499
1:27.41 steer 40897
1:27.42 steer 63102
1:27.43 steer 65536
1:27.62 steer 63875
1:27.63 steer 44128
1:27.64 steer 22705
1:27.65 steer 20532
1:27.66 steer 3865
1:27.67 steer 816
1:27.68 steer 0
1:27.78 steer -1136
1:27.79 steer -3694
1:27.80 steer -22721
1:27.81 steer -23781
1:27.82 steer -25070
1:27.82-1:28.13 press down
1:27.83 steer -27181
1:27.84 steer -44430
1:27.85 steer -45306
1:27.86 steer -46708
1:27.87 steer -48597
1:27.88 steer -52562
1:27.89 steer -54524
1:27.90 steer -65536
1:29.92 steer -37795
1:29.93 steer -5429
1:29.94 steer -3336
1:29.95 steer 0
1:30.08 steer -45637
1:30.09 steer -61411
1:30.10 steer -65536
1:31.15 steer -31910
1:31.16 steer -29101
1:31.17 steer -6494
1:31.18 steer -4758
1:31.19 steer -1500
1:31.20 steer 0
1:31.25 steer -16767
1:31.26 steer -19383
1:31.27 steer -42946
1:31.28 steer -45626
1:31.29 steer -61215
1:31.30 steer -61895
1:31.31 steer -65536
1:31.38 steer -63553
1:31.39 steer -22910
1:31.40 steer -6634
1:31.41 steer -4285
1:31.42 steer -2165
1:31.43 steer 0
1:31.60 steer -2536
1:31.61 steer -4296
1:31.62 steer -6036
1:31.63 steer -7465
1:31.64 steer -9500
1:31.65 steer -10214
1:31.66 steer -10280
1:31.67 steer -8203
1:31.68 steer -6598
1:31.69 steer -5047
1:31.70 steer -3794
1:31.71 steer -2027
1:31.72 steer -2482
1:31.73 steer -5129
1:31.74 steer -23654
1:31.75 steer -24879
1:31.76 steer -28217
1:31.77 steer -30141
1:31.78 steer -31932
1:31.79 steer -35270
1:31.80 steer -37037
1:31.81 steer -38792
1:31.82 steer -40517
1:31.83 steer -43464
1:31.84 steer -44570
1:31.85 steer -45457
1:31.86 steer -46166
1:31.87 steer -47186
1:31.88 steer -47537
1:31.90 steer -45857
1:31.91 steer -41310
1:31.92 steer -24090
1:31.99 steer -23856
1:32.00 steer -23748
1:32.01 steer -22421
1:32.02 steer -20472
